x-axis,1
second,Volt
-8.200000000000e-005,-1.12330e-001
-8.191200000000e-005,-1.14340e-001
-8.182400000000e-005,-1.12330e-001
-8.173600000000e-005,-1.12330e-001
-8.164800000000e-005,-1.12330e-001
-8.156000000000e-005,-1.12330e-001
-8.147200000000e-005,-1.12330e-001
-8.138400000000e-005,-1.12330e-001
-8.129600000000e-005,-1.14340e-001
-8.120800000000e-005,-1.12330e-001
-8.112000000000e-005,-1.14340e-001
-8.103200000000e-005,-1.12330e-001
-8.094400000000e-005,-1.14340e-001
-8.085600000000e-005,-1.14340e-001
-8.076800000000e-005,-1.14340e-001
-8.068000000000e-005,-1.14340e-001
-8.059200000000e-005,-1.12330e-001
-8.050400000000e-005,-1.14340e-001
-8.041600000000e-005,-1.12330e-001
-8.032800000000e-005,-1.12330e-001
-8.024000000000e-005,-1.14340e-001
-8.015200000000e-005,-1.14340e-001
-8.006400000000e-005,-1.14340e-001
-7.997600000000e-005,-1.14340e-001
-7.988800000000e-005,-1.12330e-001
-7.980000000000e-005,-1.12330e-001
-7.971200000000e-005,-1.14340e-001
-7.962400000000e-005,-1.14340e-001
-7.953600000000e-005,-1.14340e-001
-7.944800000000e-005,-1.12330e-001
-7.936000000000e-005,-1.14340e-001
-7.927200000000e-005,-1.14340e-001
-7.918400000000e-005,-1.14340e-001
-7.909600000000e-005,-1.12330e-001
-7.900800000000e-005,-1.14340e-001
-7.892000000000e-005,-1.12330e-001
-7.883200000000e-005,-1.14340e-001
-7.874400000000e-005,-1.12330e-001
-7.865600000000e-005,-1.12330e-001
-7.856800000000e-005,-1.12330e-001
-7.848000000000e-005,-1.12330e-001
-7.839200000000e-005,-1.14340e-001
-7.830400000000e-005,-1.12330e-001
-7.821600000000e-005,-1.12330e-001
-7.812800000000e-005,-1.12330e-001
-7.804000000000e-005,-1.14340e-001
-7.795200000000e-005,-1.12330e-001
-7.786400000000e-005,-1.12330e-001
-7.777600000000e-005,-1.12330e-001
-7.768800000000e-005,-1.12330e-001
-7.760000000000e-005,-1.14340e-001
-7.751200000000e-005,-1.12330e-001
-7.742400000000e-005,-1.12330e-001
-7.733600000000e-005,-1.12330e-001
-7.724800000000e-005,-1.14340e-001
-7.716000000000e-005,-1.12330e-001
-7.707200000000e-005,-1.12330e-001
-7.698400000000e-005,-1.12330e-001
-7.689600000000e-005,-1.12330e-001
-7.680800000000e-005,-1.12330e-001
-7.672000000000e-005,-1.12330e-001
-7.663200000000e-005,-1.12330e-001
-7.654400000000e-005,-1.12330e-001
-7.645600000000e-005,-1.12330e-001
-7.636800000000e-005,-1.14340e-001
-7.628000000000e-005,-1.12330e-001
-7.619200000000e-005,-1.12330e-001
-7.610400000000e-005,-1.12330e-001
-7.601600000000e-005,-1.12330e-001
-7.592800000000e-005,-1.12330e-001
-7.584000000000e-005,-1.12330e-001
-7.575200000000e-005,-1.12330e-001
-7.566400000000e-005,-1.12330e-001
-7.557600000000e-005,-1.12330e-001
-7.548800000000e-005,-1.12330e-001
-7.540000000000e-005,-1.10320e-001
-7.531200000000e-005,-1.14340e-001
-7.522400000000e-005,-1.12330e-001
-7.513600000000e-005,-1.12330e-001
-7.504800000000e-005,-1.14340e-001
-7.496000000000e-005,-1.14340e-001
-7.487200000000e-005,-1.12330e-001
-7.478400000000e-005,-1.12330e-001
-7.469600000000e-005,-1.12330e-001
-7.460800000000e-005,-1.14340e-001
-7.452000000000e-005,-1.14340e-001
-7.443200000000e-005,-1.14340e-001
-7.434400000000e-005,-1.14340e-001
-7.425600000000e-005,-1.12330e-001
-7.416800000000e-005,-1.14340e-001
-7.408000000000e-005,-1.12330e-001
-7.399200000000e-005,-1.14340e-001
-7.390400000000e-005,-1.12330e-001
-7.381600000000e-005,-1.12330e-001
-7.372800000000e-005,-1.14340e-001
-7.364000000000e-005,-1.12330e-001
-7.355200000000e-005,-1.14340e-001
-7.346400000000e-005,-1.14340e-001
-7.337600000000e-005,-1.14340e-001
-7.328800000000e-005,-1.12330e-001
-7.320000000000e-005,-1.14340e-001
-7.311200000000e-005,-1.12330e-001
-7.302400000000e-005,-1.14340e-001
-7.293600000000e-005,-1.12330e-001
-7.284800000000e-005,-1.14340e-001
-7.276000000000e-005,-1.12330e-001
-7.267200000000e-005,-1.12330e-001
-7.258400000000e-005,-1.14340e-001
-7.249600000000e-005,-1.14340e-001
-7.240800000000e-005,-1.14340e-001
-7.232000000000e-005,-1.12330e-001
-7.223200000000e-005,-1.14340e-001
-7.214400000000e-005,-1.12330e-001
-7.205600000000e-005,-1.12330e-001
-7.196800000000e-005,-1.12330e-001
-7.188000000000e-005,-1.14340e-001
-7.179200000000e-005,-1.12330e-001
-7.170400000000e-005,-1.14340e-001
-7.161600000000e-005,-1.12330e-001
-7.152800000000e-005,-1.14340e-001
-7.144000000000e-005,-1.12330e-001
-7.135200000000e-005,-1.14340e-001
-7.126400000000e-005,-1.14340e-001
-7.117600000000e-005,-1.14340e-001
-7.108800000000e-005,-1.12330e-001
-7.100000000000e-005,-1.12330e-001
-7.091200000000e-005,-1.12330e-001
-7.082400000000e-005,-1.12330e-001
-7.073600000000e-005,-1.14340e-001
-7.064800000000e-005,-1.12330e-001
-7.056000000000e-005,-1.12330e-001
-7.047200000000e-005,-1.12330e-001
-7.038400000000e-005,-1.12330e-001
-7.029600000000e-005,-1.14340e-001
-7.020800000000e-005,-1.12330e-001
-7.012000000000e-005,-1.12330e-001
-7.003200000000e-005,-1.10320e-001
-6.994400000000e-005,-1.12330e-001
-6.985600000000e-005,-1.12330e-001
-6.976800000000e-005,-1.12330e-001
-6.968000000000e-005,-1.12330e-001
-6.959200000000e-005,-1.12330e-001
-6.950400000000e-005,-1.12330e-001
-6.941600000000e-005,-1.12330e-001
-6.932800000000e-005,-1.12330e-001
-6.924000000000e-005,-1.14340e-001
-6.915200000000e-005,-1.14340e-001
-6.906400000000e-005,-1.14340e-001
-6.897600000000e-005,-1.12330e-001
-6.888800000000e-005,-1.12330e-001
-6.880000000000e-005,-1.12330e-001
-6.871200000000e-005,-1.12330e-001
-6.862400000000e-005,-1.12330e-001
-6.853600000000e-005,-1.14340e-001
-6.844800000000e-005,-1.14340e-001
-6.836000000000e-005,-1.14340e-001
-6.827200000000e-005,-1.14340e-001
-6.818400000000e-005,-1.12330e-001
-6.809600000000e-005,-1.14340e-001
-6.800800000000e-005,-1.12330e-001
-6.792000000000e-005,-1.12330e-001
-6.783200000000e-005,-1.12330e-001
