============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  17 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  254  2 .3696780E+07   1700000E+02 -.9939E+06 -.2989E+06   .9999312 -.0111807 -.0035472
T  255  2 .3735143E+07   1700000E+02 -.3597E+06  .3423E+06   .9999449 -.0104358  .0010968
T  256  2 .3723927E+07   1700000E+02  .6069E+05  .7174E+06   .9999654  .0054102  .0063247
T  257  2 .3710405E+07   1700000E+02  .2553E+07  .1229E+07   .9996365  .0239001  .0124773
T  258  2 .3683627E+07   1700000E+02 -.7765E+06  .2771E+06   .9999802 -.0059221 -.0021403
T  259  2 .3655281E+07   1700000E+02 -.3884E+06  .2284E+07   .9998266  .0053539  .0178353
T  260  2 .3645019E+07   1700000E+02  .1012E+07 -.1471E+07   .9995713  .0190288 -.0222499
T  261  2 .3636892E+07   1700000E+02  .3215E+07 -.2816E+07   .9984749  .0333305 -.0440116
T  262  2 .3716605E+07   1700000E+02  .2585E+06 -.4568E+04   .9999529  .0092783  .0028448
T  263  2 .3731270E+07   1700000E+02  .2505E+07 -.4787E+06   .9998106  .0193856  .0016973
T  264  2 .3704645E+07   1700000E+02 -.3370E+06 -.1122E+07   .9997791 -.0084581 -.0192418
T  265  2 .3711148E+07   1700000E+02 -.1452E+07 -.9811E+06   .9997684 -.0208640 -.0052806
T  266  2 .3666183E+07   1700000E+02  .1013E+07  .2017E+07   .9950027  .0668523  .0741649
T  267  2 .3692935E+07   1700000E+02  .3798E+07  .1018E+06   .9994041  .0293177 -.0182171
T  268  2 .3713997E+07   1700000E+02 -.6078E+06 -.4463E+06   .9999026 -.0139572  .0002493
T  269  2 .3672487E+07   1700000E+02  .8026E+06 -.6559E+06   .9997735 -.0047837 -.0207404
T  270  2 .3717487E+07   1700000E+02  .8445E+06 -.7417E+06   .9999821  .0049523  .0033690
T  271  2 .3678822E+07   1700000E+02  .2357E+06  .6620E+06   .9999697  .0070365 -.0033359
T  272  2 .3744818E+07   1700000E+02  .2023E+07  .8245E+06   .9997107  .0184743  .0154040
T  273  2 .3703923E+07   1700000E+02 -.1116E+07 -.1528E+07   .9999468 -.0084916  .0058569
T  274  2 .3662406E+07   1700000E+02  .5481E+06 -.8473E+06   .9999274  .0052055 -.0108629
T  275  2 .3670127E+07   1700000E+02 -.2005E+07  .8076E+06   .9998570 -.0134351 -.0102683
T  276  2 .3740386E+07   1700000E+02 -.1124E+07 -.5415E+05   .9995406 -.0301935 -.0026516
T  277  2 .3740199E+07   1700000E+02  .1733E+07  .2226E+06   .9999275  .0114214 -.0038237
T  278  2 .3719182E+07   1700000E+02 -.1352E+07  .7918E+06   .9990252 -.0400124  .0186447
T  279  2 .3739010E+07   1700000E+02  .5898E+06 -.2678E+07   .9992502  .0065477 -.0381602
T  280  2 .3677939E+07   1700000E+02  .1601E+05 -.5113E+06   .9997810  .0130049 -.0163946
T  281  2 .3752648E+07   1700000E+02 -.5443E+06 -.5762E+05   .9998485 -.0171417  .0030088
T  282  2 .3746566E+07   1700000E+02  .1741E+07  .5088E+06   .9997928  .0180842  .0093435
T  283  2 .3776874E+07   1700000E+02  .1747E+07 -.1817E+07   .9996937  .0200140 -.0145560
T  284  2 .3678610E+07   1700000E+02 -.9405E+06 -.2624E+07   .9996341 -.0025678 -.0269268
T  285  2 .3697240E+07   1700000E+02 -.3570E+06 -.2409E+06   .9999903  .0009875  .0042876
T  286  2 .3683732E+07   1700000E+02 -.7985E+06 -.1300E+06   .9999712 -.0074401 -.0015277
T  287  2 .3771782E+07   1700000E+02  .6506E+05  .1270E+07   .9998151  .0155360  .0113329
T  288  2 .3730780E+07   1700000E+02  .2298E+07 -.2864E+07   .9992457  .0264897 -.0283948
T  289  2 .3780378E+07   1700000E+02 -.3465E+06  .1067E+07   .9999981 -.0014016  .0013464
T  290  2 .3726805E+07   1700000E+02 -.2268E+06  .1738E+06   .9999842 -.0049018  .0027666
T  291  2 .3723728E+07   1700000E+02 -.5540E+06 -.3500E+06   .9998586 -.0112731 -.0124796
T  292  2 .3737551E+07   1700000E+02 -.2372E+06 -.1275E+07   .9997441  .0095434 -.0205103
T  293  2 .3723034E+07   1700000E+02 -.6971E+06 -.5584E+06   .9999924  .0021402 -.0032468
T  294  2 .3743303E+07   1700000E+02  .1114E+07  .2570E+06   .9997521  .0206574  .0083048
T  295  2 .3690711E+07   1700000E+02 -.2492E+07  .8379E+06   .9993363 -.0352829  .0090645
T  296  2 .3691887E+07   1700000E+02  .5118E+06 -.3078E+06   .9997737  .0005410 -.0212648
T  297  2 .3727586E+07   1700000E+02 -.2241E+06  .1185E+07   .9999350 -.0070222  .0089813
T  298  2 .3759072E+07   1700000E+02  .4558E+06 -.3107E+06   .9999202 -.0013395 -.0125619
T  299  2 .3688331E+07   1700000E+02  .7612E+06  .5979E+06   .9998212 -.0043404  .0184026
T  300  2 .3738215E+07   1700000E+02  .1077E+04 -.3856E+04   .9999394  .0032714  .0105116
T  301  2 .3719225E+07   1700000E+02  .6377E+06  .1631E+06   .9999841  .0040093  .0039603
T  302  2 .3689825E+07   1700000E+02  .1169E+07  .2215E+07   .9987418  .0204742  .0457787
T  303  2 .3689830E+07   1700000E+02 -.1015E+07 -.1630E+06   .9999707 -.0035723  .0067770
T  304  2 .3729812E+07   1700000E+02 -.1429E+07  .5896E+04   .9994686 -.0320821  .0057620
T  305  2 .3723146E+07   1700000E+02 -.1451E+07 -.6206E+06   .9998204 -.0107540 -.0156029
T  306  2 .3732344E+07   1700000E+02 -.1087E+07 -.1974E+06   .9999646 -.0083871 -.0006342
T  307  2 .3689282E+07   1700000E+02  .9134E+05  .8917E+05   .9999048 -.0090080  .0104482
T  308  2 .3730393E+07   1700000E+02  .4850E+06  .5960E+06   .9999383  .0077453  .0079610
T  309  2 .3743438E+07   1700000E+02  .5592E+06 -.8159E+05   .9998879  .0144810 -.0037987
T  310  2 .3756323E+07   1700000E+02 -.1865E+07 -.2055E+07   .9997091 -.0176402 -.0164462
T  311  2 .3755020E+07   1700000E+02  .8414E+06 -.1908E+07   .9997938  .0102650 -.0175190
T  312  2 .3702440E+07   1700000E+02 -.1078E+07  .5931E+06   .9999577 -.0068366  .0061560
T  313  2 .3689929E+07   1700000E+02  .1171E+07 -.1061E+07   .9998974  .0050404 -.0134119
T  314  2 .3726972E+07   1700000E+02 -.2269E+07 -.3260E+06   .9998480 -.0170704  .0035468
T  315  2 .3763013E+07   1700000E+02  .1590E+06 -.2964E+06   .9999649 -.0014089 -.0082587
T  316  2 .3716908E+07   1700000E+02  .4885E+06 -.3494E+06   .9999650  .0080476 -.0023012
T  317  2 .3692908E+07   1700000E+02 -.1987E+07  .1956E+07   .9994042 -.0202854  .0279251
T  318  2 .3704975E+07   1700000E+02  .1934E+07  .9500E+05   .9997089  .0240172  .0022817
T  319  2 .3671343E+07   1700000E+02 -.9358E+07  .1836E+08   .9909874 -.0649464  .1171576
T  320  2 .3696115E+07   1700000E+02  .5213E+06 -.2447E+07   .9999469 -.0036691 -.0096329
T  321  2 .3690537E+07   1700000E+02  .5659E+06  .1887E+07   .9999230  .0054798  .0111333
T  322  2 .3668722E+07   1700000E+02 -.6040E+06  .4477E+06   .9998539 -.0145430  .0089834
T  323  2 .3715564E+07   1700000E+02  .2469E+07  .6832E+06   .9994450  .0286542  .0169916
T  324  2 .3737458E+07   1700000E+02 -.1497E+07 -.2314E+07   .9998647 -.0042921 -.0158825
T  325  2 .3712156E+07   1700000E+02  .8825E+05 -.7742E+06   .9999391  .0075064 -.0080936
T  326  2 .3706858E+07   1700000E+02 -.5577E+05  .6234E+06   .9998698  .0155459 -.0043172
T  327  2 .3693643E+07   1700000E+02  .1487E+07  .3769E+07   .9993900  .0108250  .0332037
T  328  2 .3748991E+07   1700000E+02  .4565E+06 -.5968E+06   .9992187 -.0223300 -.0326104
T  329  2 .3713301E+07   1700000E+02 -.1898E+05  .1198E+06   .9999474 -.0041557  .0093727
T  330  2 .3708679E+07   1700000E+02 -.5399E+06  .6334E+06   .9999803 -.0045678  .0042942
T  331  2 .3736546E+07   1700000E+02 -.6474E+06  .5900E+06   .9999841 -.0043778 -.0035504
T  332  2 .3688439E+07   1700000E+02  .1127E+07 -.4339E+06   .9995834  .0125258 -.0260026
T  333  2 .3699986E+07   1700000E+02 -.2251E+07 -.4281E+06   .9998163 -.0189114 -.0031158
T  334  2 .3711956E+07   1700000E+02  .1084E+07  .5844E+06   .9999182  .0103311  .0075384
T  335  2 .3752070E+07   1700000E+02 -.8182E+06 -.1013E+07   .9997675 -.0047519 -.0210324
T  336  2 .3660671E+07   1700000E+02  .5249E+06  .4466E+06   .9999851  .0041121  .0035768
T  337  2 .3640420E+07   1700000E+02  .1650E+05  .6050E+06   .9999946  .0008901  .0031738
T  338  2 .3735587E+07   1700000E+02 -.6015E+06  .8245E+06   .9999838 -.0024008  .0051638
T  339  2 .3682787E+07   1700000E+02  .7750E+04  .9992E+06   .9999888  .0041322  .0022916
T  340  2 .3752799E+07   1700000E+02  .1015E+07 -.1120E+07   .9998032  .0082077 -.0180618
T  341  2 .3743284E+07   1700000E+02 -.3360E+06 -.2933E+07   .9991005  .0022233 -.0423460
T  342  2 .3679172E+07   1700000E+02 -.5879E+06 -.6973E+06   .9998563 -.0064703 -.0156698
T  343  2 .3642433E+07   1700000E+02 -.5667E+06 -.2787E+06   .9998498 -.0171601  .0024343
T  344  2 .3722185E+07   1700000E+02 -.5636E+06  .1668E+06   .9999734 -.0069970  .0020786
T  345  2 .3740703E+07   1700000E+02  .2397E+06 -.9780E+06   .9998839  .0038241 -.0147498
T  346  2 .3769709E+07   1700000E+02  .1380E+05  .8529E+06   .9998782  .0013598  .0155453
T  347  2 .3732693E+07   1700000E+02 -.5573E+06 -.4107E+06   .9999193 -.0112712  .0058601
T  348  2 .3657135E+07   1700000E+02 -.8017E+06  .1859E+06   .9999188  .0051359  .0116605
T  349  2 .3687981E+07   1700000E+02 -.3641E+07  .5372E+07   .9991819 -.0168798  .0367511
T  350  2 .3731956E+07   1700000E+02 -.6634E+07 -.4629E+07   .9983859 -.0402630 -.0400560
T  351  2 .3697269E+07   1700000E+02  .9848E+05 -.3386E+06   .9999921 -.0018351 -.0035293
T  352  2 .3719989E+07   1700000E+02 -.1556E+06 -.6244E+05   .9999609  .0084683 -.0025408
T  353  2 .3721462E+07   1700000E+02 -.3962E+06 -.8458E+06   .9999626 -.0050449 -.0070197
T  354  2 .3661365E+07   1700000E+02  .2097E+06  .6998E+06   .9997923  .0101911  .0176476
T  355  2 .3700159E+07   1700000E+02 -.1286E+07 -.5093E+05   .9994347 -.0200685  .0269733
T  356  2 .3718135E+07   1700000E+02  .1069E+07  .1230E+07   .9996536  .0139570  .0223133
T  357  2 .3709783E+07   1700000E+02 -.9850E+06 -.1051E+07   .9999375  .0029590 -.0107807
T  358  2 .3711131E+07   1700000E+02 -.5555E+06 -.6776E+06   .9999601  .0088952 -.0008243
T  359  2 .3763674E+07   1700000E+02  .1331E+07 -.4424E+06   .9996577  .0217659 -.0145156
T  360  2 .3697699E+07   1700000E+02  .3296E+06  .7936E+06   .9999346  .0075941  .0085527
T  361  2 .3735816E+07   1700000E+02  .2011E+07 -.4704E+06   .9993716  .0348983  .0062024
T  362  2 .3711458E+07   1700000E+02 -.4009E+06 -.5532E+05   .9998406 -.0178489 -.0004868
T  363  2 .3721698E+07   1700000E+02 -.2906E+06  .3611E+06   .9999966  .0007192 -.0025151
T  364  2 .3695698E+07   1700000E+02  .5888E+06 -.2144E+07   .9997538  .0075202 -.0208778
T  365  2 .3716828E+07   1700000E+02  .5634E+06 -.1711E+06   .9999983 -.0017734  .0005627
T  366  2 .3681623E+07   1700000E+02  .1041E+07 -.7963E+05   .9999602  .0082528 -.0033799
T  367  2 .3718695E+07   1700000E+02  .2165E+07  .3606E+06   .9997587  .0219050  .0016570
T  368  2 .3688000E+07   1700000E+02 -.2769E+06  .3077E+06   .9999965  .0010696  .0024112
T  369  2 .3711829E+07   1700000E+02  .4812E+06  .1329E+06   .9999046  .0070919  .0118501
T  370  2 .3760557E+07   1700000E+02  .1171E+06  .2055E+05   .9999694 -.0028864 -.0072648
T  371  2 .3758351E+07   1700000E+02  .6637E+06  .9182E+06   .9999357  .0067025  .0091425
T  372  2 .3666442E+07   1700000E+02 -.8190E+06 -.1383E+06   .9999596 -.0047448  .0076392
T  373  2 .3763444E+07   1700000E+02  .1504E+07 -.7817E+06   .9999889  .0019854 -.0042692
T  374  2 .3743346E+07   1700000E+02  .2129E+05  .1093E+06   .9999951 -.0010830  .0029312
T  375  2 .3679964E+07   1700000E+02  .2918E+06 -.7348E+07   .9990674 -.0053874 -.0428415
T  376  2 .3718069E+07   1700000E+02  .1012E+07 -.9495E+06   .9998250  .0169888 -.0078369
T  377  2 .3666648E+07   1700000E+02 -.1884E+07 -.6761E+06   .9997740 -.0175420 -.0120063
T  378  2 .3710031E+07   1700000E+02 -.5453E+06 -.1076E+07   .9999662 -.0027462 -.0077461
T  379  2 .3738391E+07   1700000E+02 -.1319E+07 -.3774E+06   .9996149 -.0204669 -.0187379
T  380  2 .3724282E+07   1700000E+02  .2110E+07 -.2466E+07   .9996496 -.0016489 -.0264196
T  381  2 .3739985E+07   1700000E+02 -.1877E+07 -.1976E+07   .9996066 -.0184869 -.0210900
T  382  2 .3686153E+07   1700000E+02  .3688E+06  .1965E+05   .9999123  .0117655  .0060744
T  383  2 .3678975E+07   1700000E+02 -.1470E+07 -.7007E+06   .9998371 -.0165334 -.0072359
T  384  2 .3709208E+07   1700000E+02 -.2306E+07  .8313E+06   .9997621 -.0208948  .0062581
T  385  2 .3722692E+07   1700000E+02  .3239E+07  .3709E+07   .9990976  .0226298  .0359426
T  386  2 .3727232E+07   1700000E+02  .7247E+06 -.1373E+06   .9999878  .0046183  .0017773
T  387  2 .3705423E+07   1700000E+02 -.3259E+05 -.7112E+06   .9999364 -.0110146 -.0024097
T  388  2 .3730024E+07   1700000E+02  .6209E+06  .2383E+05   .9997534  .0181757 -.0127613
T  389  2 .3709575E+07   1700000E+02 -.1533E+06  .2784E+07   .9998745 -.0050651  .0150140
T  390  2 .3720928E+07   1700000E+02 -.2594E+06  .5337E+06   .9999586 -.0030341  .0085791
T  391  2 .3689482E+07   1700000E+02 -.7717E+07 -.1747E+08   .9924272 -.0479273 -.1130981
T  392  2 .3686240E+07   1700000E+02  .1819E+05 -.1436E+05   .9999700  .0051813  .0057538
T  393  2 .3738167E+07   1700000E+02 -.1710E+07  .2938E+06   .9997162 -.0232951  .0049827
T  394  2 .3722329E+07   1700000E+02 -.1143E+07 -.1788E+07   .9998674 -.0068784 -.0147606
T  395  2 .3751364E+07   1700000E+02 -.1965E+06 -.1712E+06   .9999427 -.0054927 -.0091888
T  396  2 .3699365E+07   1700000E+02 -.4480E+06 -.3722E+06   .9999884  .0014282  .0046040
T  397  2 .3700469E+07   1700000E+02  .1341E+05  .3678E+06   .9999834  .0045873 -.0034955
T  398  2 .3696631E+07   1700000E+02 -.3285E+06 -.1184E+07   .9999749  .0042999 -.0056318
T  399  2 .3707084E+07   1700000E+02  .1123E+05 -.3252E+06   .9999107 -.0014633 -.0132841
T  400  2 .3721214E+07   1700000E+02  .1924E+06 -.1702E+07   .9997530 -.0022494 -.0221124
T  401  2 .3756663E+07   1700000E+02 -.6634E+04  .2200E+06   .9999813  .0033050  .0051404
T  402  2 .3695883E+07   1700000E+02 -.1729E+06  .4342E+06   .9999771  .0011444  .0066683
T  403  2 .3735253E+07   1700000E+02  .5265E+04  .6280E+06   .9999283 -.0063082  .0101814
T  404  2 .3698278E+07   1700000E+02 -.8458E+06 -.3733E+06   .9997351 -.0228916  .0023683
T  405  2 .3701196E+07   1700000E+02 -.5008E+06 -.1020E+07   .9999579 -.0075502 -.0052126
T  406  2 .3711859E+07   1700000E+02 -.5510E+06 -.2558E+07   .9990425 -.0318704 -.0299731
T  407  2 .3685316E+07   1700000E+02 -.1087E+07  .1520E+06   .9998584 -.0128411 -.0108762
T  408  2 .3685064E+07   1700000E+02  .7555E+06  .4756E+06   .9999594  .0086494  .0025247
T  409  2 .3705460E+07   1700000E+02  .2537E+06 -.5718E+06   .9999332  .0109380 -.0037480
T  410  2 .3750349E+07   1700000E+02 -.1182E+07 -.1144E+07   .9995846 -.0225291 -.0179734
T  411  2 .3765942E+07   1700000E+02  .9002E+06 -.9408E+06   .9997775  .0039890 -.0207130
T  412  2 .3729382E+07   1700000E+02 -.8527E+06 -.3966E+06   .9998416 -.0124351 -.0127314
T  413  2 .3743766E+07   1700000E+02  .6623E+06  .6293E+06   .9999798  .0014187  .0061941
T  414  2 .3677052E+07   1700000E+02 -.5314E+06  .1023E+07   .9999300 -.0070255  .0095255
T  415  2 .3751880E+07   1700000E+02  .2220E+07  .1591E+07   .9998360  .0165494  .0073541
T  416  2 .3631231E+07   1700000E+02 -.1095E+07  .1271E+07   .9999114 -.0076732  .0108754
T  417  2 .3710947E+07   1700000E+02 -.2777E+06 -.1694E+07   .9999544 -.0058419 -.0075522
T  418  2 .3729385E+07   1700000E+02 -.2518E+07  .1682E+07   .9995262 -.0226268  .0208664
T  419  2 .3776119E+07   1700000E+02  .1352E+07  .1864E+07   .9997582  .0188283  .0113568
T  420  2 .3733065E+07   1700000E+02 -.1068E+06  .1727E+06   .9999953 -.0030228 -.0005418
T  421  2 .3710247E+07   1700000E+02 -.2885E+07  .9749E+06   .9996929 -.0227373  .0098558
T  422  2 .3694871E+07   1700000E+02  .1512E+07  .1046E+04   .9999490  .0099833 -.0015493
T  423  2 .3665053E+07   1700000E+02  .1716E+07  .3784E+05   .9998367  .0180504  .0008428
T  424  2 .3694873E+07   1700000E+02 -.9503E+06  .1480E+06   .9999172 -.0124947  .0030683
T  425  2 .3716024E+07   1700000E+02  .2099E+05  .8183E+06   .9998186 -.0006507  .0190377
T  426  2 .3730465E+07   1700000E+02  .3906E+05  .1252E+07   .9998439  .0043163  .0171313
T  427  2 .3704486E+07   1700000E+02 -.8608E+06  .1591E+07   .9998869 -.0059670  .0138023
T  428  2 .3700300E+07   1700000E+02 -.6449E+06  .1112E+06   .9999393 -.0096576 -.0052983
T  429  2 .3760830E+07   1700000E+02 -.1582E+07  .3020E+06   .9996266 -.0265917  .0062807
T  430  2 .3711359E+07   1700000E+02  .1091E+07  .1402E+07   .9999467  .0092210  .0046503
T  431  2 .3759077E+07   1700000E+02 -.1724E+07  .3209E+06   .9997516 -.0204959  .0087599
T  432  2 .3694407E+07   1700000E+02  .5252E+06  .9502E+05   .9999985 -.0015395  .0007384
T  433  2 .3736259E+07   1700000E+02 -.5944E+05 -.1457E+07   .9995236  .0148133 -.0270771
T  434  2 .3807842E+07   1700000E+02  .9964E+06  .1411E+07   .9998222  .0096319  .0162116
T  435  2 .3739785E+07   1700000E+02 -.9946E+06  .3601E+06   .9997887 -.0144185  .0146525
T  436  2 .3748541E+07   1700000E+02 -.4687E+06  .2352E+06   .9999403 -.0094788 -.0054416
T  437  2 .3677602E+07   1700000E+02 -.2603E+07 -.1114E+07   .9997335 -.0226293 -.0045546
T  438  2 .3740839E+07   1700000E+02  .5213E+06 -.7437E+05   .9999769  .0049421  .0046564
T  439  2 .3743941E+07   1700000E+02 -.3019E+06 -.1109E+07   .9998290  .0079716 -.0166869
T  440  2 .3716814E+07   1700000E+02 -.2005E+06  .1101E+06   .9999850  .0038142 -.0039199
T  441  2 .3756061E+07   1700000E+02  .4183E+06  .1404E+06   .9999928  .0032432 -.0019500
T  442  2 .3702002E+07   1700000E+02  .2404E+06  .1736E+07   .9996571  .0068920  .0252610
T  443  2 .3722211E+07   1700000E+02 -.1976E+06 -.8284E+06   .9999647 -.0003095 -.0083971
T  444  2 .3727297E+07   1700000E+02 -.9110E+06 -.8541E+05   .9999782 -.0065912 -.0002453
T  445  2 .3720045E+07   1700000E+02  .3933E+06 -.1646E+07   .9998581 -.0092150 -.0141024
T  446  2 .3730302E+07   1700000E+02 -.1625E+07 -.9138E+06   .9995432 -.0234900 -.0190160
T  447  2 .3693066E+07   1700000E+02  .2205E+06 -.2163E+06   .9999921  .0029197 -.0026993
T  448  2 .3708858E+07   1700000E+02 -.6091E+06  .9869E+06   .9998280 -.0129938  .0132329
T  449  2 .3730841E+07   1700000E+02 -.2540E+06 -.4197E+06   .9999234 -.0091671 -.0083120
T  450  2 .3669038E+07   1700000E+02 -.2311E+05  .7226E+06   .9999619  .0019259 -.0085132
T  451  2 .3700463E+07   1700000E+02 -.9022E+06 -.2969E+06   .9999937 -.0032230 -.0014906
T  452  2 .3701818E+07   1700000E+02  .2335E+07 -.4032E+06   .9997222  .0223350 -.0075332
T  453  2 .3719499E+07   1700000E+02  .1482E+06 -.6683E+06   .9999534 -.0018191 -.0094816
T  454  2 .3701601E+07   1700000E+02  .4314E+06 -.4907E+06   .9999280  .0099967 -.0066402
T  455  2 .3714775E+07   1700000E+02 -.4197E+06  .1282E+07   .9998892 -.0086507  .0121101
T  456  2 .3702658E+07   1700000E+02 -.2896E+06 -.8820E+06   .9999846 -.0020645 -.0051610
T  457  2 .3656479E+07   1700000E+02  .9691E+06 -.1357E+07   .9999182  .0102449 -.0076611
T  458  2 .3665183E+07   1700000E+02 -.3968E+05  .4879E+06   .9994601 -.0198005  .0262184
T  459  2 .3714201E+07   1700000E+02 -.1081E+06  .1610E+06   .9998627  .0160099 -.0042636
T  460  2 .3691348E+07   1700000E+02 -.1384E+07  .1171E+07   .9998401 -.0178728  .0005225
T  461  2 .3707831E+07   1700000E+02  .1591E+07  .2151E+06   .9998488  .0172999 -.0017354
T  462  2 .3676845E+07   1700000E+02 -.1149E+07 -.7517E+06   .9998874 -.0057473 -.0138613
T  463  2 .3715788E+07   1700000E+02  .1704E+06  .1029E+07   .9999005 -.0045843  .0133424
T  464  2 .3640275E+07   1700000E+02 -.8314E+06  .1044E+07   .9998200 -.0189623 -.0005803
T  465  2 .3721756E+07   1700000E+02  .2034E+06 -.1174E+06   .9999641  .0049108 -.0069089
T  466  2 .3716606E+07   1700000E+02  .2142E+06 -.9442E+06   .9999696  .0017825 -.0075950
T  467  2 .3681728E+07   1700000E+02  .1238E+06  .1024E+07   .9998884 -.0006310  .0149276
T  468  2 .3674249E+07   1700000E+02 -.6285E+06  .3531E+06   .9999454 -.0077826 -.0069722
T  469  2 .3715660E+07   1700000E+02  .5174E+06  .1489E+06   .9999997  .0000372  .0007442
T  470  2 .3697648E+07   1700000E+02 -.7531E+06 -.9145E+06   .9999669 -.0039334 -.0071253
T  471  2 .3789662E+07   1700000E+02  .4076E+06  .4465E+06   .9999628  .0014006  .0085114
T  472  2 .3675987E+07   1700000E+02 -.6015E+06  .7092E+06   .9979825 -.0113699  .0624631
T  473  2 .3652789E+07   1700000E+02  .1104E+06 -.8343E+05   .9984948  .0292075 -.0464225
T  474  2 .3696216E+07   1700000E+02 -.4093E+06  .6412E+06   .9999524 -.0041344  .0088426
T  475  2 .3731950E+07   1700000E+02 -.6023E+06 -.6628E+05   .9999987 -.0012758  .0009853
T  476  2 .3716680E+07   1700000E+02  .1458E+07  .2059E+06   .9999112  .0132775  .0011338
T  477  2 .3724505E+07   1700000E+02  .2582E+07  .2736E+07   .9995102  .0222416  .0220132
T  478  2 .3702627E+07   1700000E+02 -.6171E+06 -.2044E+06   .9990731 -.0399609 -.0160005
T  479  2 .3689816E+07   1700000E+02 -.1822E+06  .1456E+07   .9997265  .0053641  .0227641
T  480  2 .3761671E+07   1700000E+02 -.4020E+06  .1875E+07   .9998145  .0080488  .0175004
T  481  2 .3658614E+07   1700000E+02 -.3152E+07  .5175E+07   .9960624 -.0440196  .0769550
T  482  2 .3785908E+07   1700000E+02  .1443E+07 -.2198E+06   .9997013  .0203030  .0136047
T  483  2 .3717790E+07   1700000E+02  .2980E+06 -.7214E+06   .9999570 -.0080942  .0045266
T  484  2 .3716476E+07   1700000E+02  .7749E+06  .1012E+07   .9998678  .0101801  .0126780
T  485  2 .3726122E+07   1700000E+02  .1354E+07 -.6101E+06   .9996834  .0242568  .0066812
T  486  2 .3719138E+07   1700000E+02  .7184E+06  .6692E+06   .9998608  .0096281  .0136254
T  487  2 .3657386E+07   1700000E+02  .1592E+06 -.9344E+06   .9999073  .0032346 -.0132244
T  488  2 .3695827E+07   1700000E+02 -.3232E+06  .1056E+05   .9999425  .0060355  .0088665
T  489  2 .3683440E+07   1700000E+02  .8117E+06  .6756E+06   .9997035 -.0239353  .0044677
T  490  2 .3728311E+07   1700000E+02 -.1791E+07  .2648E+06   .9999270 -.0052498  .0108823
T  491  2 .3698312E+07   1700000E+02 -.6182E+06  .5553E+06   .9995351 -.0276004 -.0129548
T  492  2 .3714413E+07   1700000E+02  .2408E+07 -.5170E+05   .9996040  .0213589  .0183184
T  493  2 .3721914E+07   1700000E+02 -.7774E+06  .3066E+06   .9998729 -.0145277  .0065605
T  494  2 .3725095E+07   1700000E+02  .4817E+06 -.2599E+07   .9999163  .0046464 -.0120737
T  495  2 .3729527E+07   1700000E+02  .1228E+07  .1031E+07   .9994808  .0218359  .0236917
T  496  2 .3748608E+07   1700000E+02 -.9445E+04  .3121E+06   .9998041 -.0086627  .0177982
T  497  2 .3692843E+07   1700000E+02 -.2281E+07 -.3481E+06   .9999649 -.0074102  .0039111
T  498  2 .3731950E+07   1700000E+02 -.5499E+04  .2209E+06   .9999907  .0024045  .0035850
T  499  2 .3711946E+07   1700000E+02 -.9216E+06 -.4698E+06   .9997966  .0047651 -.0195952
T  500  2 .3692023E+07   1700000E+02 -.1878E+06 -.6198E+06   .9999670 -.0081128 -.0004658
T  501  2 .3731011E+07   1700000E+02  .1147E+07 -.5960E+06   .9998006  .0197212 -.0031329
T  502  2 .3744262E+07   1700000E+02  .2605E+06  .6931E+06   .9999554  .0071035  .0062163
T  503  2 .3697479E+07   1700000E+02  .2512E+07  .2957E+07   .9996439  .0133517  .0231060
T  504  2 .3696104E+07   1700000E+02 -.9945E+05 -.4883E+06   .9998491  .0126348 -.0119209
T  505  2 .3798691E+07   1700000E+02  .1316E+06  .3316E+06   .9999932  .0034030 -.0014088
T  506  2 .3747469E+07   1700000E+02 -.1553E+07 -.6512E+06   .9986999 -.0386318 -.0332593
T  507  2 .3730773E+07   1700000E+02  .8778E+04 -.2723E+06   .9999925  .0030566  .0023806
T  508  2 .3705207E+07   1700000E+02 -.4357E+06 -.9917E+06   .9999580  .0003689 -.0091570
T  509  2 .3713821E+07   1700000E+02 -.2192E+07 -.1809E+07   .9997017 -.0156310 -.0187671
T  510  2 .3725715E+07   1700000E+02  .6294E+05  .1379E+07   .9997709  .0092397  .0193092
T  511  2 .3765266E+07   1700000E+02 -.6108E+06  .1241E+07   .9998425 -.0050902  .0170037
T  512  2 .3735459E+07   1700000E+02 -.3563E+06  .1151E+07   .9998963 -.0071966  .0124777
T  513  2 .3669728E+07   1700000E+02 -.3441E+07  .5561E+06   .9914653 -.1228231 -.0437152
T  514  2 .3698018E+07   1700000E+02 -.1200E+06 -.8629E+06   .9999741 -.0013230 -.0070808
