============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  1 mm) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  238  2 .5383918E+07   1000001E+01 -.2334E+04  .1579E+05   .9999969 -.0001709  .0024892
T  239  2 .5395606E+07   1000002E+01  .6694E+04  .2093E+05   .9999822  .0007506  .0059233
T  240  2 .5388976E+07   1000002E+01  .4552E+03 -.6501E+04   .9999977 -.0009347 -.0019072
T  241  2 .5387553E+07   1000002E+01  .6204E+04  .3150E+04   .9999975  .0021783  .0004658
T  242  2 .5389581E+07   1000002E+01  .4800E+04 -.2444E+04   .9999931  .0007189 -.0036510
T  243  2 .5386398E+07   1000001E+01 -.2083E+05 -.1359E+04   .9999931 -.0036252 -.0008211
T  244  2 .5381700E+07   1000002E+01  .1455E+03 -.2068E+05   .9999922  .0009068 -.0038321
T  245  2 .5392043E+07   1000002E+01  .5474E+04  .3660E+04   .9999897  .0043085  .0014585
T  246  2 .5391315E+07   1000002E+01  .1121E+05  .1639E+04   .9999926  .0036105  .0013154
T  247  2 .5383263E+07   1000003E+01 -.3080E+05  .3064E+05   .9999662 -.0058737  .0057450
T  248  2 .5397309E+07   1000003E+01  .8813E+04 -.4217E+03   .9999877  .0048575 -.0009862
T  249  2 .5405390E+07   1000002E+01 -.9576E+03  .2733E+04   .9999974 -.0003960  .0022495
T  250  2 .5394686E+07   1000002E+01  .1259E+05 -.1822E+05   .9999315  .0091431 -.0073091
T  251  2 .5380929E+07   1000002E+01  .1889E+05  .9221E+04   .9999966  .0024429 -.0009041
T  252  2 .5388840E+07   1000003E+01  .6212E+04 -.1872E+04   .9999983  .0007546 -.0016598
T  253  2 .5395820E+07   1000002E+01  .4351E+04 -.1858E+05   .9999836  .0010555 -.0056250
T  254  2 .5399855E+07   1000001E+01  .5549E+04 -.3010E+04   .9999990  .0013577 -.0004915
T  255  2 .5387367E+07   1000001E+01  .4863E+04 -.5808E+04   .9999942  .0009251 -.0032671
T  256  2 .5385177E+07   1000002E+01  .3701E+04  .3867E+04   .9999987  .0012972  .0009962
T  257  2 .5391758E+07   1000003E+01  .2135E+05 -.2688E+04   .9999937  .0033741 -.0011418
T  258  2 .5397923E+07   1000002E+01 -.2908E+04 -.1345E+05   .9999908 -.0006822 -.0042412
T  259  2 .5395002E+07   1000002E+01  .3320E+04  .4422E+04   .9999950  .0021331  .0023160
T  260  2 .5387094E+07   1000001E+01  .2985E+02 -.1255E+05   .9999995  .0005571  .0008821
T  261  2 .5405273E+07   1000002E+01 -.1062E+05  .6754E+04   .9999980 -.0006750  .0018861
T  262  2 .5394650E+07   1000002E+01 -.6674E+04  .4464E+05   .9999772 -.0027885  .0061503
T  263  2 .5390646E+07   1000001E+01 -.7186E+04  .1464E+05   .9999920  .0006268  .0039500
T  264  2 .5391528E+07   1000002E+01 -.4777E+04  .5040E+04   .9999993 -.0006756  .0010016
T  265  2 .5383540E+07   1000002E+01 -.8542E+04  .7570E+04   .9999932 -.0033226  .0015950
T  266  2 .5391032E+07   1000001E+01 -.4229E+04  .1680E+03   .9999993 -.0009227 -.0007493
T  267  2 .5394979E+07   1000001E+01  .1576E+03  .1075E+05   .9999947  .0014154  .0029373
T  268  2 .5399406E+07   1000000E+01 -.2555E+04 -.2883E+04   .9999977 -.0003851 -.0021081
T  269  2 .5385119E+07   1000000E+01 -.3984E+04 -.2777E+04   .9999991 -.0008684 -.0010381
T  270  2 .5391441E+07   1000001E+01  .1943E+05  .3895E+04   .9999929  .0036595  .0008898
T  271  2 .5389066E+07   1000002E+01  .1153E+05 -.5196E+04   .9999955  .0016546 -.0025101
T  272  2 .5385406E+07   1000002E+01  .8740E+04 -.1078E+05   .9999952  .0010998 -.0029099
T  273  2 .5392106E+07   1000002E+01  .5681E+04  .2604E+03   .9999991  .0013216 -.0003330
T  274  2 .5395027E+07   1000000E+01 -.1112E+05  .8432E+04   .9999877 -.0045866  .0018780
T  275  2 .5384641E+07   1000000E+01  .5055E+04 -.3103E+04   .9999989  .0015125 -.0000206
T  276  2 .5387010E+07   1000002E+01 -.4486E+03 -.1544E+04   .9999974 -.0022886  .0001558
T  277  2 .5388558E+07   1000002E+01 -.1356E+05  .1652E+05   .9999905 -.0015524  .0040782
T  278  2 .5394273E+07   1000001E+01 -.4069E+04 -.3465E+04   .9999938 -.0011991 -.0033075
T  279  2 .5398595E+07   1000002E+01 -.5221E+03  .3965E+04   .9999991  .0012314  .0005676
T  280  2 .5391081E+07   1000002E+01 -.3527E+04 -.1341E+04   .9999967  .0004898 -.0025048
T  281  2 .5404703E+07   1000000E+01 -.1285E+05 -.1800E+04   .9999992  .0000673 -.0012614
T  282  2 .5385872E+07   1000001E+01  .2407E+04 -.3205E+04   .9999961  .0017987 -.0021544
T  283  2 .5397497E+07   1000002E+01  .1444E+04  .6724E+04   .9999959  .0007662  .0027615
T  284  2 .5394233E+07   1000001E+01 -.6607E+04  .5790E+01   .9999940 -.0034713 -.0001228
T  285  2 .5393831E+07   1000001E+01  .1702E+05  .3722E+04   .9999945  .0031952  .0008926
T  286  2 .5392633E+07   1000001E+01  .2684E+04  .3062E+03   .9999988  .0015528 -.0001084
T  287  2 .5395794E+07   1000003E+01  .1170E+05 -.7520E+04   .9999972  .0016340 -.0017389
T  288  2 .5400399E+07   1000000E+01 -.6973E+04  .4231E+02   .9999963 -.0026897 -.0003598
T  289  2 .5388859E+07   1000001E+01  .2344E+04 -.4349E+04   .9999990  .0004833 -.0013082
T  290  2 .5383461E+07   1000002E+01  .4035E+05 -.9511E+04   .9999791  .0061599 -.0019770
T  291  2 .5395295E+07   1000003E+01 -.3594E+04 -.1164E+05   .9999650 -.0051397 -.0065989
T  292  2 .5385672E+07   1000001E+01  .4883E+04  .1160E+05   .9999937  .0017719  .0030716
T  293  2 .5399247E+07   1000000E+01  .2550E+04  .4747E+04   .9999998  .0001779  .0006161
T  294  2 .5397332E+07   1000001E+01 -.1366E+04 -.4064E+04   .9999991 -.0007575 -.0010822
T  295  2 .5394609E+07   1000003E+01 -.2163E+04  .1125E+04   .9999959 -.0019130  .0021420
T  296  2 .5404141E+07   1000002E+01 -.6021E+03  .5381E+03   .9999999  .0002636  .0003372
T  297  2 .5393118E+07   1000000E+01 -.2973E+04 -.4319E+04   .9999934 -.0024201 -.0027084
T  298  2 .5381031E+07   1000003E+01 -.1364E+04 -.3866E+02   .9999976 -.0021367  .0005207
T  299  2 .5390030E+07   1000001E+01  .2747E+04 -.4955E+04   .9999955  .0021253 -.0020977
T  300  2 .5404075E+07   1000002E+01 -.1932E+04 -.8836E+03   .9999999 -.0005157  .0000045
T  301  2 .5390764E+07   1000001E+01 -.5650E+04 -.1962E+04   .9999981 -.0007788  .0017632
T  302  2 .5379928E+07   1000001E+01 -.5840E+04 -.2470E+04   .9999988 -.0014214  .0006004
T  303  2 .5396714E+07   1000002E+01  .8256E+04  .3332E+04   .9999957  .0029044  .0002757
T  304  2 .5397504E+07   1000002E+01  .1100E+05  .8952E+04   .9999995  .0005201  .0008762
T  305  2 .5391448E+07   1000002E+01 -.1791E+05 -.3102E+05   .9999765 -.0056206 -.0039376
T  306  2 .5393621E+07   1000002E+01  .2950E+05 -.1111E+05   .9999932  .0030688 -.0020306
T  307  2 .5391544E+07   1000001E+01 -.1048E+05  .1731E+04   .9999951 -.0030993  .0004064
T  308  2 .5390097E+07   1000002E+01  .6565E+02 -.8851E+04   .9999992 -.0006412 -.0010602
T  309  2 .5391201E+07   1000002E+01  .6978E+04  .1967E+04   .9999992  .0012002 -.0002627
T  310  2 .5394500E+07   1000001E+01  .1593E+05 -.6365E+04   .9999927  .0038127  .0001236
T  311  2 .5391140E+07   1000001E+01  .5613E+05  .6889E+05   .9998436  .0101123  .0145100
T  312  2 .5394577E+07   1000001E+01  .4234E+05 -.4182E+03   .9999198  .0124645 -.0022630
T  313  2 .5395882E+07   1000001E+01  .1945E+04  .8675E+03   .9999976  .0021710 -.0001305
T  314  2 .5397749E+07   1000001E+01 -.5382E+04 -.5139E+04   .9999984  .0004021 -.0017158
T  315  2 .5395703E+07   1000000E+01 -.4369E+04  .1666E+04   .9999974 -.0020837  .0009201
T  316  2 .5391669E+07   1000002E+01 -.3974E+04 -.1910E+04   .9999982 -.0014960 -.0011241
T  317  2 .5403628E+07   1000002E+01  .2044E+04  .6355E+03   .9999997  .0002152 -.0007564
T  318  2 .5396390E+07   1000002E+01  .2345E+05  .1103E+05   .9999841  .0047967  .0029783
T  319  2 .5381665E+07   1000001E+01 -.2134E+04  .1836E+04   .9999982 -.0017880  .0006106
T  320  2 .5394287E+07   1000002E+01 -.1810E+04  .1649E+04   .9999986 -.0015806  .0005860
T  321  2 .5391292E+07   1000002E+01 -.2050E+04 -.1105E+05   .9999969 -.0024319  .0004506
T  322  2 .5389403E+07   1000002E+01  .8022E+04 -.2525E+04   .9999975  .0016303 -.0015474
T  323  2 .5381112E+07   1000001E+01  .9789E+04 -.1744E+04   .9999916  .0040980  .0003064
T  324  2 .5385185E+07   1000003E+01 -.7573E+04 -.2761E+04   .9999988 -.0006206 -.0013879
T  325  2 .5400263E+07   1000002E+01 -.1924E+04  .2363E+04   .9999966 -.0017309  .0019404
T  326  2 .5396779E+07   1000002E+01  .3670E+04 -.5377E+04   .9999909  .0022713 -.0036234
T  327  2 .5388690E+07   1000003E+01 -.2075E+05 -.1141E+04   .9999493 -.0095890 -.0030834
T  328  2 .5405530E+07   1000002E+01  .9002E+04 -.2838E+04   .9999972  .0022364  .0008122
T  329  2 .5382552E+07   1000003E+01  .6396E+04 -.3642E+04   .9999999 -.0000317  .0001377
T  330  2 .5401089E+07   1000001E+01  .4183E+05 -.4660E+05   .9999465  .0075929 -.0070288
T  331  2 .5390953E+07   1000002E+01 -.1801E+04 -.5823E+04   .9999965 -.0009951 -.0024692
T  332  2 .5394469E+07   1000001E+01  .3009E+04 -.2125E+04   .9999989  .0014415  .0002487
T  333  2 .5388011E+07   1000002E+01  .1245E+05  .1958E+04   .9999596  .0089432  .0008816
T  334  2 .5386680E+07   1000001E+01  .8894E+04 -.3389E+04   .9999957  .0027976 -.0008544
T  335  2 .5396700E+07   1000002E+01  .1440E+05  .6794E+04   .9999967  .0022575  .0011907
T  336  2 .5390661E+07   1000002E+01 -.1197E+04  .8245E+04   .9999987  .0003825  .0015941
T  337  2 .5391396E+07   1000001E+01  .2933E+04  .1508E+05   .9999941 -.0004857  .0033950
T  338  2 .5387560E+07   1000000E+01  .1961E+05 -.1227E+03   .9999944  .0032628 -.0007693
T  339  2 .5390816E+07   1000002E+01 -.1238E+04  .1764E+04   .9999986 -.0009539  .0013754
T  340  2 .5396245E+07   1000002E+01  .5496E+04  .2697E+04   .9999948  .0029526  .0012857
T  341  2 .5390747E+07   1000001E+01  .3587E+04 -.3076E+04   .9999995  .0003621 -.0009214
T  342  2 .5390898E+07   1000002E+01  .4699E+04  .6558E+04   .9999990  .0007946  .0011748
T  343  2 .5393896E+07   1000001E+01 -.3652E+04  .1996E+05   .9999923  .0005211  .0038849
T  344  2 .5381563E+07   1000002E+01 -.3843E+04  .5757E+03   .9999998 -.0005037 -.0003184
T  345  2 .5384985E+07   1000001E+01 -.8311E+04 -.1411E+05   .9999962 -.0014129 -.0023807
T  346  2 .5376960E+07   1000003E+01  .5354E+03  .8446E+04   .9999985  .0013060  .0011509
T  347  2 .5387068E+07   1000002E+01  .9605E+03  .5041E+04   .9999971 -.0009603  .0021880
T  348  2 .5389949E+07   1000002E+01 -.5376E+04  .1893E+04   .9999986 -.0015841 -.0005131
T  349  2 .5390665E+07   1000001E+01  .2655E+04 -.1617E+05   .9999978  .0008930 -.0019095
T  350  2 .5385370E+07   1000003E+01  .1045E+04  .2633E+04   .9999968  .0009605  .0023551
T  351  2 .5395189E+07   1000002E+01 -.1166E+05  .8131E+04   .9999255 -.0121592  .0011088
T  352  2 .5384579E+07   1000000E+01  .4683E+04 -.7904E+04   .9999850  .0033652 -.0043176
T  353  2 .5384761E+07   1000002E+01  .1823E+04 -.2239E+04   .9999987 -.0015851 -.0000133
T  354  2 .5388668E+07   1000002E+01  .1014E+05  .5947E+04   .9999979  .0017843  .0009574
T  355  2 .5388852E+07   1000001E+01  .2494E+05  .4162E+04   .9999894  .0038639  .0025097
T  356  2 .5391377E+07   1000001E+01 -.2409E+04 -.3665E+03   .9999999 -.0001556 -.0003498
T  357  2 .5401735E+07   1000002E+01  .3503E+04  .2072E+03   .9999997  .0004206  .0006218
T  358  2 .5401375E+07   1000003E+01  .1235E+05  .4230E+05   .9999868  .0023778  .0045473
T  359  2 .5405161E+07   1000002E+01  .3184E+04 -.3651E+04   .9999971  .0016751 -.0017052
T  360  2 .5385880E+07   1000001E+01 -.6244E+04  .1413E+04   .9999967 -.0025638 -.0001599
T  361  2 .5391988E+07   1000003E+01 -.2070E+05 -.1298E+05   .9999868 -.0045037 -.0024933
T  362  2 .5394714E+07   1000000E+01  .2655E+04 -.3669E+04   .9999992 -.0006260 -.0011126
T  363  2 .5392052E+07   1000002E+01 -.4015E+04  .5388E+04   .9999989  .0006017 -.0013685
T  364  2 .5386348E+07   1000003E+01  .2851E+05 -.8850E+04   .9999856  .0053090 -.0007348
T  365  2 .5394923E+07   1000001E+01  .2107E+04  .6660E+04   .9999958  .0013043  .0026064
T  366  2 .5391928E+07   1000001E+01  .6849E+04  .7529E+04   .9999948  .0030099  .0011992
T  367  2 .5385876E+07   1000003E+01  .6458E+04  .5229E+04   .9999999  .0002444  .0003907
T  368  2 .5400698E+07   1000002E+01 -.2556E+05 -.5640E+04   .9999919 -.0040315  .0001305
T  369  2 .5388806E+07   1000001E+01 -.2536E+05  .1457E+04   .9999940 -.0034546 -.0001789
T  370  2 .5397801E+07   1000002E+01 -.4903E+04 -.2728E+04   .9999975 -.0019021  .0011890
T  371  2 .5399125E+07   1000001E+01 -.6993E+03  .3756E+04   .9999995 -.0008040 -.0005908
T  372  2 .5389971E+07   1000001E+01  .1956E+05 -.8765E+04   .9999966  .0018488 -.0018412
T  373  2 .5409333E+07   1000002E+01  .4083E+04  .5901E+04   .9999976  .0015942  .0015108
T  374  2 .5399537E+07   1000003E+01  .1425E+04 -.7422E+04   .9999968  .0014970 -.0020534
T  375  2 .5390321E+07   1000002E+01  .7628E+04  .5659E+04   .9999992  .0011989  .0005074
T  376  2 .5402151E+07   1000000E+01  .2929E+04 -.2712E+04   .9999961  .0016364 -.0022761
T  377  2 .5397304E+07   1000002E+01 -.8535E+03 -.6032E+04   .9999967  .0005561 -.0025214
T  378  2 .5394723E+07   1000001E+01 -.3742E+04  .5148E+04   .9999978 -.0020968 -.0001107
T  379  2 .5382812E+07   1000001E+01  .4303E+04  .3643E+04   .9999980  .0016628  .0010954
T  380  2 .5386993E+07   1000002E+01 -.5478E+04  .1015E+05   .9999944 -.0012712  .0030802
T  381  2 .5400678E+07   1000001E+01 -.1743E+05 -.1458E+04   .9999930 -.0037219 -.0004572
T  382  2 .5399695E+07   1000001E+01  .7024E+02 -.1562E+05   .9999895  .0006021 -.0045484
T  383  2 .5382989E+07   1000001E+01  .2601E+05 -.2314E+05   .9999405  .0081021 -.0073100
T  384  2 .5405047E+07   1000000E+01  .1303E+05  .4870E+04   .9999966  .0024159  .0009569
T  385  2 .5395431E+07   1000002E+01 -.5194E+04 -.3697E+04   .9999768 -.0053190 -.0042474
T  386  2 .5396872E+07   1000002E+01  .3903E+04 -.5845E+04   .9999980  .0009667 -.0017374
T  387  2 .5401086E+07   1000001E+01 -.3378E+04 -.8472E+05   .9997644 -.0015589 -.0216486
T  388  2 .5391133E+07   1000001E+01 -.2061E+04 -.1605E+04   .9999972 -.0023233 -.0004302
T  389  2 .5407379E+07   1000001E+01 -.7044E+04 -.1939E+04   .9999997 -.0004266 -.0006910
T  390  2 .5384234E+07   1000001E+01 -.2257E+04  .3629E+04   .9999951 -.0018359  .0025203
T  391  2 .5396704E+07   1000002E+01 -.1288E+05 -.1851E+05   .9999857 -.0020638 -.0049244
T  392  2 .5403533E+07   1000000E+01  .1643E+05  .1083E+05   .9999898  .0038651  .0023573
T  393  2 .5394116E+07   1000001E+01 -.9818E+04  .2032E+04   .9999966 -.0024352 -.0009753
T  394  2 .5394466E+07   1000001E+01  .7216E+04 -.2061E+04   .9999983  .0017965 -.0002912
T  395  2 .5400015E+07   1000002E+01  .1957E+03 -.3730E+04   .9999997  .0007726 -.0002010
T  396  2 .5380350E+07   1000003E+01 -.8909E+03  .4559E+04   .9999994 -.0007676  .0007540
T  397  2 .5385958E+07   1000001E+01 -.3333E+04 -.6792E+04   .9999932 -.0018190 -.0032103
T  398  2 .5397913E+07   1000001E+01 -.6287E+04  .9589E+04   .9999915 -.0016326  .0037817
T  399  2 .5393260E+07   1000000E+01 -.3499E+04 -.1125E+05   .9999961 -.0010091 -.0025860
T  400  2 .5401933E+07   1000001E+01  .1054E+03 -.1369E+04   .9999947 -.0028695 -.0015386
T  401  2 .5400317E+07   1000001E+01 -.3443E+04 -.1419E+04   .9999994  .0001632 -.0010635
T  402  2 .5400796E+07   1000002E+01  .1195E+04 -.1942E+04   .9999998  .0002610 -.0005638
T  403  2 .5394126E+07   1000002E+01  .4958E+04  .8524E+03   .9999999  .0001565  .0001096
T  404  2 .5391051E+07   1000002E+01 -.1668E+04  .3048E+04   .9999888  .0043894 -.0017815
T  405  2 .5395391E+07   1000001E+01 -.9416E+03  .9273E+04   .9999969 -.0002797  .0024588
T  406  2 .5404293E+07   1000002E+01  .1507E+04 -.2051E+05   .9999884 -.0023422 -.0042004
T  407  2 .5380225E+07   1000002E+01 -.5925E+04 -.6628E+04   .9999968 -.0013988 -.0021128
T  408  2 .5406424E+07   1000002E+01 -.1504E+03 -.6546E+04   .9999979 -.0007471 -.0019314
T  409  2 .5398194E+07   1000001E+01 -.2955E+04 -.6945E+04   .9999985  .0010295 -.0013829
T  410  2 .5401023E+07   1000002E+01  .2392E+05  .1256E+04   .9999951  .0029727 -.0009472
T  411  2 .5390378E+07   1000002E+01 -.1352E+05  .9836E+04   .9999801 -.0029607  .0055690
T  412  2 .5386828E+07   1000000E+01  .3125E+04  .5776E+04   .9999984  .0006438  .0016502
T  413  2 .5397251E+07   1000001E+01  .3387E+04 -.4481E+04   .9999946  .0024882 -.0021354
T  414  2 .5395179E+07   1000001E+01  .1306E+05  .4852E+04   .9999952  .0028586  .0012097
T  415  2 .5391807E+07   1000002E+01  .4459E+03 -.1165E+05   .9999975 -.0001456 -.0022248
T  416  2 .5388153E+07   1000000E+01  .3041E+03  .3113E+04   .9999978 -.0004415  .0020294
T  417  2 .5388705E+07   1000001E+01 -.5009E+04 -.5674E+04   .9999990 -.0005789 -.0012525
T  418  2 .5382232E+07   1000002E+01 -.3299E+04  .2515E+03   .9999998  .0005532  .0001364
T  419  2 .5385236E+07   1000003E+01  .1546E+04  .3602E+04   .9999982 -.0011267  .0015393
T  420  2 .5396595E+07   1000001E+01  .9801E+04 -.1339E+05   .9999963  .0018188 -.0020009
T  421  2 .5384697E+07   1000002E+01  .1412E+05  .1290E+05   .9999933  .0030272  .0020465
T  422  2 .5389792E+07   1000001E+01 -.3887E+04 -.1152E+04   .9999981 -.0015909 -.0011153
T  423  2 .5405534E+07   1000003E+01  .9493E+03  .3630E+04   .9999993  .0011874  .0000904
T  424  2 .5397092E+07   1000001E+01 -.4432E+05  .1819E+05   .9998961 -.0131759  .0058398
T  425  2 .5403220E+07   1000003E+01  .2450E+04  .2711E+04   .9999982  .0018626 -.0003182
T  426  2 .5394161E+07   1000002E+01  .5428E+04  .6856E+04   .9999979  .0018690  .0008455
T  427  2 .5384507E+07   1000001E+01 -.2051E+04 -.2690E+04   .9999992  .0004176 -.0011553
T  428  2 .5400153E+07   1000001E+01 -.9746E+03  .2653E+03   .9999996 -.0008863  .0001498
T  429  2 .5386268E+07   1000002E+01 -.3103E+04  .8024E+04   .9999985 -.0010623  .0013666
T  430  2 .5387542E+07   1000001E+01  .7750E+04 -.3096E+04   .9999971  .0018637 -.0015550
T  431  2 .5396342E+07   1000001E+01 -.1344E+05  .2646E+04   .9999919 -.0034930 -.0020080
T  432  2 .5401706E+07   1000002E+01  .1101E+05 -.9346E+04   .9999847  .0050110 -.0023601
T  433  2 .5393984E+07   1000001E+01 -.6392E+04 -.7886E+04   .9999928 -.0020809 -.0031820
T  434  2 .5399330E+07   1000002E+01 -.5160E+04  .4354E+04   .9999977 -.0005742  .0020834
T  435  2 .5383390E+07   1000000E+01 -.3478E+04  .4005E+03   .9999982 -.0018364  .0003592
T  436  2 .5382231E+07   1000000E+01 -.1917E+05  .2874E+04   .9999917 -.0035550  .0019662
T  437  2 .5390455E+07   1000002E+01  .4660E+04 -.1117E+04   .9999996  .0008218  .0003336
T  438  2 .5400608E+07   1000001E+01  .5862E+04 -.4892E+03   .9999986  .0011252 -.0012546
T  439  2 .5391965E+07   1000000E+01  .5611E+04 -.6768E+04   .9999975  .0021424 -.0006978
T  440  2 .5401333E+07   1000001E+01  .2370E+05 -.1764E+05   .9999893  .0030491 -.0034728
T  441  2 .5393200E+07   1000001E+01  .1853E+05 -.1547E+05   .9999931  .0023873 -.0028370
T  442  2 .5386208E+07   1000002E+01 -.2518E+04 -.1337E+04   .9999974 -.0020357 -.0010427
T  443  2 .5389069E+07   1000003E+01  .1205E+05 -.3906E+05   .9999910  .0011898 -.0040656
T  444  2 .5400575E+07   1000002E+01 -.5303E+04  .1985E+04   .9999925 -.0030317  .0023969
T  445  2 .5395087E+07   1000001E+01  .6675E+04 -.2370E+04   .9999986  .0016552  .0003657
T  446  2 .5391389E+07   1000000E+01 -.8460E+04 -.1168E+05   .9999971 -.0009739 -.0022051
T  447  2 .5386741E+07   1000001E+01 -.5904E+04  .1776E+02   .9999988 -.0007438 -.0013217
T  448  2 .5389569E+07   1000000E+01 -.5459E+04 -.3798E+04   .9999962 -.0023678 -.0014029
T  449  2 .5395114E+07   1000001E+01  .1069E+05  .7304E+04   .9999970  .0008524  .0023031
T  450  2 .5387816E+07   1000001E+01 -.3866E+04  .9965E+04   .9999974 -.0018168  .0013912
T  451  2 .5402613E+07   1000001E+01 -.1000E+04 -.2495E+04   .9999998 -.0005591 -.0003059
T  452  2 .5401775E+07   1000001E+01 -.2086E+04 -.3852E+04   .9999977 -.0005948 -.0020453
T  453  2 .5397003E+07   1000002E+01 -.8155E+04  .1187E+05   .9999984  .0017978 -.0000027
T  454  2 .5395668E+07   1000002E+01 -.4668E+04  .1208E+03   .9999963 -.0026694  .0004797
T  455  2 .5394252E+07   1000003E+01  .1080E+05 -.7149E+04   .9999905  .0030034  .0031545
T  456  2 .5392120E+07   1000001E+01  .4785E+04 -.4644E+04   .9999876  .0036383 -.0033972
T  457  2 .5396900E+07   1000002E+01  .7812E+02  .2687E+04   .9999987  .0003314  .0015871
T  458  2 .5396784E+07   1000001E+01  .7077E+04  .1512E+05   .9999991 -.0009951  .0009512
T  459  2 .5396537E+07   1000000E+01  .1363E+04 -.1488E+04   .9999750  .0003598 -.0070626
T  460  2 .5397401E+07   1000001E+01 -.3340E+04  .4808E+04   .9999991 -.0007127  .0011673
T  461  2 .5379461E+07   1000001E+01  .1788E+04 -.5102E+04   .9999990 -.0000171 -.0014061
T  462  2 .5385745E+07   1000002E+01  .3689E+04 -.5175E+04   .9999935  .0022055 -.0028351
T  463  2 .5389679E+07   1000003E+01 -.1107E+05  .1961E+05   .9999891 -.0020541  .0041823
T  464  2 .5392351E+07   1000001E+01  .1922E+04  .7976E+04   .9999989  .0013851  .0004463
T  465  2 .5388433E+07   1000002E+01  .6483E+04 -.2920E+04   .9999962  .0027052 -.0005156
T  466  2 .5387187E+07   1000002E+01  .2698E+04  .3373E+03   .9999988  .0014027  .0006204
T  467  2 .5391621E+07   1000001E+01  .1283E+05 -.9245E+04   .9999872 -.0001545 -.0050540
T  468  2 .5389902E+07   1000001E+01 -.1905E+05  .3343E+05   .9999681 -.0038797  .0069774
T  469  2 .5393921E+07   1000000E+01 -.4982E+04  .4566E+04   .9999997 -.0003090  .0006378
T  470  2 .5382614E+07   1000002E+01 -.1354E+05  .6066E+04   .9999937 -.0035434  .0002116
T  471  2 .5381810E+07   1000000E+01  .4963E+04  .3418E+04   .9999990  .0014201  .0002529
T  472  2 .5383321E+07   1000002E+01 -.1268E+05  .2900E+04   .9999857 -.0051510  .0014064
T  473  2 .5384295E+07   1000002E+01  .4932E+04  .5467E+03   .9999978  .0020855  .0002316
T  474  2 .5390770E+07   1000002E+01  .1524E+04  .3608E+04   .9999998 -.0000257  .0005542
T  475  2 .5400509E+07   1000001E+01 -.1459E+05  .3470E+04   .9999876 -.0047676  .0014471
T  476  2 .5379686E+07   1000001E+01 -.1391E+04 -.3240E+04   .9999994  .0003278 -.0010638
T  477  2 .5387169E+07   1000001E+01  .1013E+05 -.9038E+03   .9999964  .0026791 -.0002323
T  478  2 .5395329E+07   1000000E+01 -.3795E+04  .1738E+04   .9999998 -.0006114  .0003031
T  479  2 .5394622E+07   1000003E+01  .4253E+04  .6254E+04   .9999998 -.0005865 -.0001759
T  480  2 .5390334E+07   1000000E+01  .2875E+04 -.1688E+04   .9999982 -.0018014 -.0006545
T  481  2 .5380068E+07   1000001E+01 -.9423E+04  .8241E+04   .9999973 -.0017514  .0015442
T  482  2 .5395732E+07   1000002E+01  .1272E+04 -.3101E+02   .9999990 -.0001915  .0013842
T  483  2 .5399101E+07   1000000E+01 -.1936E+04 -.1870E+04   .9999983 -.0014864 -.0010939
T  484  2 .5400037E+07   1000000E+01 -.5113E+03 -.1710E+05   .9999905 -.0007380 -.0042999
T  485  2 .5385766E+07   1000001E+01 -.1780E+05 -.1171E+05   .9999811 -.0019483 -.0058330
T  486  2 .5393266E+07   1000001E+01 -.6402E+04  .3988E+04   .9999999  .0005307  .0001162
T  487  2 .5384227E+07   1000002E+01  .8047E+04  .4025E+04   .9999976  .0009634  .0019547
T  488  2 .5385018E+07   1000002E+01 -.4928E+04 -.4299E+04   .9999930 -.0027033 -.0025893
T  489  2 .5400442E+07   1000002E+01 -.2580E+04  .9070E+04   .9999961 -.0006524  .0027074
T  490  2 .5395123E+07   1000001E+01  .7198E+04 -.8408E+04   .9999870  .0039202 -.0032606
T  491  2 .5391337E+07   1000002E+01  .1671E+04  .1546E+05   .9999965 -.0011180  .0023970
T  492  2 .5395413E+07   1000001E+01  .3910E+04  .1191E+05   .9999967  .0012664  .0022470
T  493  2 .5389205E+07   1000001E+01 -.6313E+04  .5818E+04   .9999964 -.0018163  .0019573
T  494  2 .5399164E+07   1000002E+01 -.1430E+05  .3362E+04   .9999964 -.0025734  .0007271
T  495  2 .5393819E+07   1000002E+01  .3949E+04  .3918E+04   .9999990  .0011790  .0007910
T  496  2 .5400930E+07   1000000E+01  .5412E+04 -.2478E+04   .9999904  .0017058 -.0040306
T  497  2 .5398785E+07   1000002E+01  .1295E+04 -.4598E+04   .9999969  .0007965 -.0023536
T  498  2 .5394272E+07   1000002E+01 -.1910E+05  .5930E+04   .9999951 -.0017800  .0025756
