============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  10 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  255  2 .4460693E+07   1000000E+02 -.2398E+06  .4103E+05   .9998298 -.0184228  .0010356
T  256  2 .4486707E+07   1000000E+02 -.9173E+06 -.1174E+07   .9995969 -.0162639 -.0232704
T  257  2 .4476621E+07   1000000E+02 -.2101E+06 -.4629E+06   .9999819  .0051666 -.0030754
T  258  2 .4496335E+07   1000000E+02 -.6656E+06  .4619E+05   .9999657 -.0076446  .0031801
T  259  2 .4483500E+07   1000000E+02  .7831E+06 -.5646E+06   .9999539  .0009544 -.0095568
T  260  2 .4478629E+07   1000000E+02 -.8025E+06  .7509E+05   .9999450 -.0104467  .0009455
T  261  2 .4563615E+07   1000000E+02 -.1751E+05 -.1428E+06   .9999399  .0051404  .0096792
T  262  2 .4517464E+07   1000000E+02 -.4200E+06 -.3362E+06   .9999379 -.0031836 -.0106779
T  263  2 .4464081E+07   1000000E+02  .4110E+06  .2181E+06   .9999505  .0089184  .0044173
T  264  2 .4507128E+07   1000000E+02 -.1417E+06 -.3486E+06   .9999840  .0015901 -.0054378
T  265  2 .4516991E+07   1000000E+02  .3111E+05  .1578E+05   .9999352  .0113252  .0011379
T  266  2 .4458290E+07   1000000E+02 -.3885E+06  .3826E+06   .9999661  .0020720  .0079681
T  267  2 .4521257E+07   1000000E+02  .1167E+07 -.5766E+06   .9998901  .0109130 -.0100338
T  268  2 .4493598E+07   1000000E+02 -.6738E+05 -.3153E+05   .9999895  .0001624 -.0045798
T  269  2 .4531003E+07   1000000E+02 -.1137E+07  .5487E+06   .9998768 -.0153900  .0031037
T  270  2 .4465646E+07   1000000E+02 -.4575E+06 -.1140E+06   .9999543 -.0089955  .0032333
T  271  2 .4496050E+07   1000000E+02  .1419E+07 -.8028E+05   .9998283  .0184936  .0011388
T  272  2 .4475252E+07   1000000E+02 -.1887E+06 -.5487E+06   .9999501  .0029408 -.0095444
T  273  2 .4522628E+07   1000000E+02 -.4807E+06  .1073E+06   .9999616 -.0086577  .0013246
T  274  2 .4467169E+07   1000000E+02  .5623E+06 -.5809E+06   .9999206  .0126000 -.0001524
T  275  2 .4507584E+07   1000000E+02  .2573E+06  .2308E+06   .9998802  .0083173  .0130507
T  276  2 .4483099E+07   1000000E+02 -.3588E+05  .7795E+06   .9998076  .0036363  .0192736
T  277  2 .4472761E+07   1000000E+02  .7780E+05  .8281E+05   .9998145  .0133377  .0138932
T  278  2 .4484555E+07   1000000E+02  .2395E+06  .2315E+06   .9998819  .0102467  .0114570
T  279  2 .4505829E+07   1000000E+02 -.2687E+05 -.8333E+05   .9999146  .0077731  .0105041
T  280  2 .4513687E+07   1000000E+02 -.5523E+06 -.2978E+06   .9999638 -.0057674 -.0062489
T  281  2 .4458759E+07   1000000E+02  .8166E+06 -.2595E+06   .9999228  .0118183 -.0038474
T  282  2 .4503807E+07   1000000E+02  .1625E+06  .2455E+06   .9999252 -.0010493  .0121825
T  283  2 .4490723E+07   1000000E+02  .5419E+06 -.5389E+06   .9998847  .0050101 -.0143338
T  284  2 .4487641E+07   1000000E+02 -.7375E+06  .4473E+06   .9999359 -.0054712  .0099155
T  285  2 .4492322E+07   1000000E+02  .4267E+05 -.6619E+06   .9998426 -.0034583 -.0174003
T  286  2 .4507663E+07   1000000E+02  .1654E+06 -.6048E+05   .9999769  .0067891 -.0002646
T  287  2 .4496475E+07   1000000E+02 -.4117E+06  .7902E+05   .9999976 -.0021342  .0005552
T  288  2 .4512080E+07   1000000E+02 -.1157E+07 -.9296E+06   .9997418 -.0104758 -.0201664
T  289  2 .4500620E+07   1000000E+02  .1952E+06  .3551E+06   .9999670  .0010305  .0080525
T  290  2 .4499737E+07   1000000E+02  .1268E+06  .1841E+06   .9999990 -.0005463  .0013273
T  291  2 .4509282E+07   1000000E+02  .3784E+06  .3447E+06   .9999459  .0077664  .0069210
T  292  2 .4486916E+07   1000000E+02  .6981E+04 -.1468E+06   .9999905  .0043280 -.0005736
T  293  2 .4445314E+07   1000000E+02  .1460E+07 -.3322E+06   .9994655  .0214664 -.0246546
T  294  2 .4492420E+07   1000000E+02 -.2227E+07 -.7474E+06   .9996758 -.0246299 -.0064505
T  295  2 .4486338E+07   1000000E+02 -.5225E+06  .5142E+06   .9999649 -.0027129  .0079254
T  296  2 .4508931E+07   1000000E+02  .2767E+06 -.7139E+06   .9998320 -.0078942 -.0165408
T  297  2 .4482531E+07   1000000E+02 -.2455E+06  .8186E+06   .9998843  .0049139  .0143952
T  298  2 .4511113E+07   1000000E+02 -.4557E+05  .4429E+05   .9998866 -.0143831  .0044520
T  299  2 .4505480E+07   1000000E+02  .3456E+05 -.2031E+06   .9999957 -.0022929 -.0018428
T  300  2 .4504654E+07   1000000E+02 -.6415E+06 -.8966E+06   .9997280 -.0052383 -.0227277
T  301  2 .4480043E+07   1000000E+02 -.1372E+06  .1679E+06   .9999656  .0052177 -.0064450
T  302  2 .4526715E+07   1000000E+02 -.2030E+06  .8088E+06   .9997732 -.0104779  .0185386
T  303  2 .4498695E+07   1000000E+02 -.3496E+06  .2821E+06   .9999529 -.0096816  .0006559
T  304  2 .4499020E+07   1000000E+02 -.1169E+07 -.1719E+05   .9999150 -.0122909  .0043607
T  305  2 .4473597E+07   1000000E+02 -.5889E+06 -.4982E+06   .9996148 -.0180300 -.0210990
T  306  2 .4499086E+07   1000000E+02  .3759E+06 -.8414E+05   .9999176  .0125920  .0024955
T  307  2 .4504574E+07   1000000E+02 -.7043E+06 -.3176E+06   .9998768 -.0123897 -.0096344
T  308  2 .4486950E+07   1000000E+02 -.5043E+06 -.1424E+07   .9996009 -.0082944 -.0270051
T  309  2 .4508984E+07   1000000E+02  .4014E+06  .2948E+06   .9999781  .0050947  .0042241
T  310  2 .4472238E+07   1000000E+02  .1337E+05  .4621E+06   .9999770  .0003846  .0067739
T  311  2 .4489560E+07   1000000E+02 -.9211E+05 -.2407E+06   .9999626  .0048870 -.0071422
T  312  2 .4562419E+07   1000000E+02  .2724E+06  .5081E+06   .9998675  .0097971  .0130030
T  313  2 .4505594E+07   1000000E+02 -.4163E+04  .2870E+06   .9999753  .0024450  .0065955
T  314  2 .4479430E+07   1000000E+02  .3232E+06 -.1016E+07   .9997263  .0105196 -.0208945
T  315  2 .4508907E+07   1000000E+02  .7251E+05 -.8981E+05   .9999997 -.0006245 -.0005511
T  316  2 .4496769E+07   1000000E+02  .3360E+06 -.3833E+06   .9999978 -.0006333  .0019768
T  317  2 .4507109E+07   1000000E+02 -.7427E+06  .1767E+06   .9999193 -.0121729  .0036363
T  318  2 .4513276E+07   1000000E+02  .1357E+07 -.2963E+06   .9997729  .0198055 -.0078682
T  319  2 .4520090E+07   1000000E+02 -.2396E+06 -.3558E+06   .9999590 -.0008814 -.0090068
T  320  2 .4499720E+07   1000000E+02  .5442E+06 -.8126E+06   .9997676  .0093820 -.0194107
T  321  2 .4513496E+07   1000000E+02 -.2645E+06 -.3353E+06   .9999700 -.0043659 -.0064041
T  322  2 .4477258E+07   1000000E+02 -.3662E+06 -.4883E+05   .9999956 -.0021993  .0019743
T  323  2 .4516002E+07   1000000E+02  .5544E+06 -.4743E+06   .9999662  .0082193  .0002890
T  324  2 .4492984E+07   1000000E+02 -.6381E+06 -.1011E+07   .9999427 -.0028060 -.0103297
T  325  2 .4477424E+07   1000000E+02 -.1046E+07  .9736E+06   .9998746 -.0129167  .0091648
T  326  2 .4518978E+07   1000000E+02  .1151E+06  .4710E+06   .9999469  .0038487  .0095574
T  327  2 .4507058E+07   1000000E+02 -.2777E+06 -.8693E+06   .9997790  .0008297 -.0210041
T  328  2 .4520090E+07   1000000E+02  .6141E+05  .8554E+04   .9999885 -.0035572  .0032307
T  329  2 .4527464E+07   1000000E+02 -.7225E+06 -.7921E+06   .9998941 -.0054655 -.0134892
T  330  2 .4468329E+07   1000000E+02 -.3382E+06 -.2146E+05   .9999958 -.0028763  .0003367
T  331  2 .4476097E+07   1000000E+02  .4221E+06 -.2180E+06   .9998972  .0123979 -.0072069
T  332  2 .4480931E+07   1000000E+02  .5990E+06  .3092E+06   .9997827  .0189610 -.0086670
T  333  2 .4475310E+07   1000000E+02  .7026E+06 -.9304E+06   .9998870  .0085406 -.0123685
T  334  2 .4494294E+07   1000000E+02 -.1283E+05  .9763E+05   .9999979  .0016114  .0012622
T  335  2 .4509029E+07   1000000E+02  .6227E+06 -.4445E+06   .9999623  .0081646 -.0029486
T  336  2 .4507834E+07   1000000E+02  .2957E+06 -.1047E+06   .9998735  .0136454 -.0081769
T  337  2 .4478229E+07   1000000E+02  .2779E+05 -.3168E+06   .9999863  .0016178 -.0049697
T  338  2 .4484202E+07   1000000E+02 -.7485E+06  .1092E+07   .9998451 -.0057859  .0166234
T  339  2 .4507410E+07   1000000E+02  .1124E+07 -.9033E+06   .9997210  .0180437 -.0152432
T  340  2 .4503454E+07   1000000E+02  .1145E+06 -.5252E+06   .9999299  .0051034 -.0106808
T  341  2 .4518329E+07   1000000E+02 -.3093E+06  .1409E+06   .9999608 -.0084222 -.0027309
T  342  2 .4512217E+07   1000000E+02 -.4181E+06  .2051E+06   .9999737 -.0025378  .0067942
T  343  2 .4480459E+07   1000000E+02  .1282E+07  .9082E+06   .9997765  .0185238  .0101868
T  344  2 .4455017E+07   1000000E+02 -.1683E+07 -.4927E+06   .9998499 -.0085141 -.0150866
T  345  2 .4519327E+07   1000000E+02  .1813E+06  .1590E+06   .9999428  .0024342 -.0104138
T  346  2 .4477425E+07   1000000E+02  .4774E+05  .1676E+06   .9999736  .0031106  .0065609
T  347  2 .4508177E+07   1000000E+02  .5566E+05 -.1215E+06   .9999596  .0089714  .0005609
T  348  2 .4476436E+07   1000000E+02  .5916E+06  .5047E+06   .9998428  .0078910  .0158805
T  349  2 .4490598E+07   1000000E+02  .2574E+06  .1772E+05   .9999642  .0055281 -.0063991
T  350  2 .4528709E+07   1000000E+02 -.7331E+06 -.1374E+06   .9998322 -.0136489 -.0122167
T  351  2 .4501445E+07   1000000E+02  .5200E+06 -.3548E+05   .9999200  .0125202  .0018127
T  352  2 .4495732E+07   1000000E+02 -.5918E+06 -.2565E+06   .9999825 -.0056517  .0017367
T  353  2 .4503852E+07   1000000E+02  .1158E+05 -.2417E+06   .9999979  .0017118 -.0011227
T  354  2 .4499872E+07   1000000E+02  .5641E+06  .4302E+06   .9999744  .0062990  .0034087
T  355  2 .4485950E+07   1000000E+02  .1442E+06  .3378E+06   .9999847  .0055286 -.0000479
T  356  2 .4486278E+07   1000000E+02  .9087E+06 -.6115E+05   .9999106  .0128978 -.0035207
T  357  2 .4495029E+07   1000000E+02  .9837E+06  .2202E+06   .9997862  .0182641  .0096893
T  358  2 .4524523E+07   1000000E+02 -.1114E+06 -.1118E+07   .9998870  .0031357 -.0146991
T  359  2 .4517059E+07   1000000E+02  .1130E+06  .3578E+05   .9999631  .0072540  .0046071
T  360  2 .4471697E+07   1000000E+02  .2161E+07 -.3288E+07   .9899514  .0836569 -.1140078
T  361  2 .4472033E+07   1000000E+02  .3051E+06 -.1087E+07   .9998374  .0102724 -.0148175
T  362  2 .4480209E+07   1000000E+02 -.2788E+06 -.7255E+05   .9999888 -.0026726  .0039036
T  363  2 .4471217E+07   1000000E+02  .4206E+06  .8481E+06   .9998520  .0111894  .0130649
T  364  2 .4488980E+07   1000000E+02  .1711E+05 -.3024E+06   .9999549  .0018328 -.0093213
T  365  2 .4498674E+07   1000000E+02  .4378E+06 -.8728E+05   .9998881  .0132968 -.0068552
T  366  2 .4507449E+07   1000000E+02  .3184E+06  .2451E+06   .9999598  .0041286  .0079631
T  367  2 .4460541E+07   1000000E+02  .2357E+06  .4895E+05   .9999896  .0038394 -.0024699
T  368  2 .4492139E+07   1000000E+02  .3240E+06  .2335E+06   .9999874  .0017527  .0046986
T  369  2 .4483334E+07   1000000E+02 -.1819E+06 -.8775E+06   .9998886 -.0099143 -.0111555
T  370  2 .4480596E+07   1000000E+02 -.1204E+06  .1696E+06   .9999967  .0012680 -.0022346
T  371  2 .4507941E+07   1000000E+02  .3487E+06  .2738E+06   .9999303  .0077876  .0088754
T  372  2 .4542709E+07   1000000E+02  .3808E+06  .3047E+06   .9999834  .0054036  .0019962
T  373  2 .4540057E+07   1000000E+02  .2856E+06 -.4839E+05   .9999772  .0053254  .0041487
T  374  2 .4474784E+07   1000000E+02  .1987E+06 -.2234E+06   .9999079  .0041351 -.0129269
T  375  2 .4495831E+07   1000000E+02  .2670E+06  .4561E+06   .9998987  .0107340  .0093433
T  376  2 .4451081E+07   1000000E+02  .6022E+06  .1520E+06   .9999274  .0120358 -.0005785
T  377  2 .4488454E+07   1000000E+02  .2738E+06  .1140E+06   .9999701  .0074772 -.0019773
T  378  2 .4518382E+07   1000000E+02 -.3504E+05 -.2814E+05   .9999929 -.0031876  .0020155
T  379  2 .4521835E+07   1000000E+02 -.6914E+06 -.7558E+06   .9998011 -.0152704 -.0128295
T  380  2 .4466419E+07   1000000E+02 -.1032E+06  .4759E+06   .9999698 -.0054159  .0055677
T  381  2 .4530700E+07   1000000E+02  .2155E+06 -.1447E+07   .9997810 -.0018428 -.0208450
T  382  2 .4518105E+07   1000000E+02  .5112E+06 -.4237E+05   .9998413  .0166992  .0062035
T  383  2 .4481420E+07   1000000E+02  .2515E+06  .3606E+06   .9999488  .0070124  .0072931
T  384  2 .4477569E+07   1000000E+02 -.6490E+06 -.7282E+05   .9998809 -.0151408 -.0029807
T  385  2 .4491104E+07   1000000E+02 -.1894E+06  .3815E+06   .9999831 -.0036770  .0044928
T  386  2 .4537558E+07   1000000E+02 -.6832E+04  .4555E+06   .9999600 -.0055157  .0070429
T  387  2 .4529681E+07   1000000E+02  .3731E+06 -.3316E+06   .9999945 -.0009023 -.0031798
T  388  2 .4489185E+07   1000000E+02 -.6104E+06 -.8051E+05   .9999392 -.0104746 -.0034445
T  389  2 .4514320E+07   1000000E+02 -.6020E+06 -.1410E+07   .9999265  .0009037 -.0120942
T  390  2 .4494399E+07   1000000E+02  .3257E+06  .2782E+06   .9999780  .0040704  .0052420
T  391  2 .4451908E+07   1000000E+02  .1208E+06 -.3855E+06   .9999526 -.0089617 -.0038106
T  392  2 .4531710E+07   1000000E+02 -.5973E+06  .4395E+04   .9998982 -.0140618  .0024203
T  393  2 .4490229E+07   1000000E+02  .6193E+06  .3682E+06   .9983452  .0299042  .0491174
T  394  2 .4510401E+07   1000000E+02  .4484E+06 -.2193E+06   .9999853  .0053274 -.0009711
T  395  2 .4479947E+07   1000000E+02  .2438E+06  .2407E+06   .9997777  .0199198  .0069086
T  396  2 .4498657E+07   1000000E+02  .2360E+06  .1528E+06   .9999951  .0010065  .0029644
T  397  2 .4504292E+07   1000000E+02 -.8852E+05  .3572E+06   .9999627 -.0059197  .0062885
T  398  2 .4486504E+07   1000000E+02  .2517E+06  .2157E+06   .9999723  .0070684  .0023500
T  399  2 .4487980E+07   1000000E+02  .1136E+05 -.4644E+06   .9999939 -.0003952 -.0034565
T  400  2 .4505866E+07   1000000E+02  .7390E+06 -.5653E+05   .9998793  .0145520 -.0054449
T  401  2 .4487505E+07   1000000E+02  .3872E+06  .1627E+06   .9999684  .0071709  .0034426
T  402  2 .4489280E+07   1000000E+02  .4723E+06 -.4745E+05   .9998625  .0164512 -.0020974
T  403  2 .4455716E+07   1000000E+02  .1490E+06  .5239E+06   .9999683 -.0000283  .0079674
T  404  2 .4511334E+07   1000000E+02  .2061E+06 -.3939E+06   .9999717 -.0018855 -.0072819
T  405  2 .4472427E+07   1000000E+02 -.4998E+05 -.2276E+06   .9999626 -.0071287  .0048887
T  406  2 .4520610E+07   1000000E+02 -.2923E+06  .1725E+06   .9999588 -.0006156  .0090598
T  407  2 .4544281E+07   1000000E+02  .4054E+06 -.4161E+06   .9999013  .0070968 -.0121214
T  408  2 .4538498E+07   1000000E+02  .7578E+06 -.5414E+06   .9998600  .0114859 -.0121695
T  409  2 .4489693E+07   1000000E+02 -.3028E+05  .8289E+05   .9999978  .0021068  .0001516
T  410  2 .4496392E+07   1000000E+02 -.6125E+06  .8170E+06   .9995941 -.0163958  .0232993
T  411  2 .4493797E+07   1000000E+02  .1138E+06 -.3138E+06   .9999965 -.0002916 -.0026468
T  412  2 .4546019E+07   1000000E+02 -.1862E+06  .5066E+06   .9999464  .0030542  .0098929
T  413  2 .4521616E+07   1000000E+02  .1421E+05  .2872E+06   .9999750  .0022593  .0067061
T  414  2 .4502972E+07   1000000E+02  .3813E+06 -.2763E+06   .9999690  .0058996 -.0052102
T  415  2 .4534907E+07   1000000E+02  .9494E+06  .8243E+06   .9997930  .0113131  .0169084
T  416  2 .4517720E+07   1000000E+02  .5504E+05  .3484E+06   .9999966  .0012306 -.0023189
T  417  2 .4508049E+07   1000000E+02 -.6279E+06 -.1037E+07   .9990223 -.0368415 -.0244366
T  418  2 .4514393E+07   1000000E+02 -.4674E+06 -.5438E+06   .9998297 -.0110560 -.0147743
T  419  2 .4490001E+07   1000000E+02 -.5909E+06 -.1583E+06   .9999284 -.0110493  .0046000
T  420  2 .4471529E+07   1000000E+02  .1119E+06  .3917E+06   .9998774  .0037890  .0151907
T  421  2 .4521814E+07   1000000E+02 -.1874E+06 -.1075E+06   .9999825 -.0046779  .0036248
T  422  2 .4503433E+07   1000000E+02  .1351E+07 -.1212E+06   .9996905  .0248659 -.0008056
T  423  2 .4478869E+07   1000000E+02  .1748E+06  .6884E+05   .9999993 -.0010058  .0006835
T  424  2 .4500995E+07   1000000E+02 -.1183E+06  .4073E+06   .9997398 -.0085502  .0211490
T  425  2 .4490439E+07   1000000E+02 -.9056E+05 -.5389E+06   .9998940  .0047235 -.0137749
T  426  2 .4485229E+07   1000000E+02 -.1597E+05  .3079E+06   .9999706  .0024829  .0072508
T  427  2 .4482243E+07   1000000E+02  .6429E+06 -.1733E+06   .9999819  .0059446  .0009559
T  428  2 .4536331E+07   1000000E+02  .5765E+06 -.1123E+05   .9999655  .0078771  .0026256
T  429  2 .4509958E+07   1000000E+02 -.8543E+06  .9832E+06   .9991640 -.0202843  .0354945
T  430  2 .4471371E+07   1000000E+02  .7772E+05  .2963E+06   .9999540  .0039218  .0087525
T  431  2 .4471000E+07   1000000E+02  .4292E+06  .5290E+06   .9999729  .0066788  .0030965
T  432  2 .4486524E+07   1000000E+02 -.4400E+06  .3776E+06   .9999557 -.0091834  .0020609
T  433  2 .4526437E+07   1000000E+02  .8614E+06  .4129E+06   .9999299  .0074548  .0092004
T  434  2 .4501371E+07   1000000E+02 -.1282E+06 -.2105E+06   .9999815  .0037943 -.0047598
T  435  2 .4503684E+07   1000000E+02  .1231E+06 -.2967E+06   .9999879  .0008110 -.0048615
T  436  2 .4528460E+07   1000000E+02  .2311E+06  .2511E+06   .9999871  .0042591  .0027696
T  437  2 .4515234E+07   1000000E+02  .9758E+05  .2397E+05   .9999738  .0072283  .0002692
T  438  2 .4526404E+07   1000000E+02  .1541E+06 -.3316E+06   .9999889 -.0046554 -.0007173
T  439  2 .4520592E+07   1000000E+02 -.4568E+05  .3320E+06   .9999820 -.0024625  .0054649
T  440  2 .4474516E+07   1000000E+02  .1627E+06 -.2661E+06   .9999952  .0026325 -.0016249
T  441  2 .4485896E+07   1000000E+02 -.3100E+06  .1161E+07   .9999274  .0021557  .0118578
T  442  2 .4491793E+07   1000000E+02  .3477E+06  .1090E+06   .9999197  .0126139  .0012206
T  443  2 .4478178E+07   1000000E+02  .1291E+07  .1694E+07   .9994467  .0174941  .0282883
T  444  2 .4526321E+07   1000000E+02  .4229E+06 -.3533E+06   .9999620  .0073200 -.0047356
T  445  2 .4477587E+07   1000000E+02  .3840E+06  .1429E+06   .9999707  .0061252  .0045854
T  446  2 .4505531E+07   1000000E+02  .1970E+06  .3086E+06   .9999255 -.0032762  .0117606
T  447  2 .4513739E+07   1000000E+02  .2453E+06 -.2747E+06   .9999852  .0051092 -.0018863
T  448  2 .4504434E+07   1000000E+02  .6703E+06 -.4955E+06   .9999596  .0088879 -.0013447
T  449  2 .4455346E+07   1000000E+02  .8684E+06 -.9822E+06   .9995899 -.0024221 -.0285325
T  450  2 .4508419E+07   1000000E+02 -.4940E+06  .2310E+06   .9999149 -.0110206  .0069879
T  451  2 .4533036E+07   1000000E+02  .2552E+06 -.1114E+06   .9999766  .0062414  .0028064
T  452  2 .4498416E+07   1000000E+02  .1695E+06 -.7003E+06   .9998722 -.0042066 -.0154220
T  453  2 .4496158E+07   1000000E+02 -.2183E+06  .1507E+06   .9999999  .0000836 -.0003464
T  454  2 .4491009E+07   1000000E+02 -.1165E+07 -.2005E+06   .9997753 -.0209269 -.0033852
T  455  2 .4490478E+07   1000000E+02  .3725E+06 -.4085E+06   .9999480 -.0038673 -.0094341
T  456  2 .4462918E+07   1000000E+02  .4900E+06 -.2125E+06   .9995841  .0275520 -.0085127
T  457  2 .4497179E+07   1000000E+02  .9591E+05 -.5958E+05   .9999973  .0018854  .0013658
T  458  2 .4525383E+07   1000000E+02 -.1881E+06  .4667E+06   .9998591 -.0084906  .0144799
T  459  2 .4480179E+07   1000000E+02  .5235E+06  .1421E+06   .9999337  .0114412 -.0013167
T  460  2 .4496083E+07   1000000E+02  .6047E+06  .3712E+06   .9998036  .0143502  .0136716
T  461  2 .4505589E+07   1000000E+02 -.4113E+06 -.1495E+06   .9999741 -.0061883 -.0036764
T  462  2 .4507577E+07   1000000E+02  .9656E+05 -.2375E+06   .9999519  .0075865 -.0062157
T  463  2 .4509305E+07   1000000E+02  .1919E+06 -.1769E+06   .9999497 -.0002850 -.0100214
T  464  2 .4527490E+07   1000000E+02  .3901E+06  .1573E+06   .9999792  .0064410 -.0001207
T  465  2 .4452842E+07   1000000E+02  .4681E+06 -.2076E+06   .9998894  .0148603 -.0005229
T  466  2 .4489525E+07   1000000E+02  .1361E+06 -.1001E+07   .9998952 -.0115981 -.0086659
T  467  2 .4484705E+07   1000000E+02  .2458E+05  .2635E+06   .9999451  .0014858  .0103731
T  468  2 .4503257E+07   1000000E+02  .8675E+06 -.4851E+06   .9997437  .0169264 -.0150376
T  469  2 .4452709E+07   1000000E+02 -.1256E+06  .2633E+06   .9999932 -.0014713  .0033847
T  470  2 .4511766E+07   1000000E+02  .3636E+06  .2975E+06   .9999980 -.0017594 -.0009039
T  471  2 .4518145E+07   1000000E+02  .2032E+06 -.6359E+06   .9998740  .0027339 -.0156375
T  472  2 .4482487E+07   1000000E+02  .7826E+06  .3219E+03   .9998189  .0190286  .0002365
T  473  2 .4502658E+07   1000000E+02  .3156E+06 -.4101E+06   .9999387 -.0008024 -.0110414
T  474  2 .4512414E+07   1000000E+02  .1108E+06  .4520E+06   .9993725  .0100177  .0339732
T  475  2 .4491523E+07   1000000E+02  .9233E+05 -.8020E+06   .9998663 -.0008311 -.0163312
T  476  2 .4501051E+07   1000000E+02  .3120E+05 -.1342E+06   .9999846  .0030442 -.0046311
T  477  2 .4500103E+07   1000000E+02 -.7038E+06  .8913E+06   .9999728 -.0070492  .0021521
T  478  2 .4463605E+07   1000000E+02 -.5812E+06 -.9169E+04   .9999290 -.0111810 -.0041302
T  479  2 .4522898E+07   1000000E+02  .2576E+06 -.1011E+05   .9999774  .0067190  .0001796
T  480  2 .4504531E+07   1000000E+02 -.4697E+06 -.2705E+06   .9999242 -.0107770 -.0059623
T  481  2 .4491936E+07   1000000E+02  .3122E+06 -.2643E+06   .9999791  .0048070 -.0043211
T  482  2 .4515340E+07   1000000E+02 -.4521E+06 -.7184E+06   .9999267 -.0036759 -.0115372
T  483  2 .4453571E+07   1000000E+02  .3530E+06  .7834E+06   .9999377 -.0012931  .0110906
T  484  2 .4470014E+07   1000000E+02 -.1187E+06  .4553E+06   .9999707 -.0035918  .0067651
T  485  2 .4500891E+07   1000000E+02 -.2184E+06 -.2310E+05   .9999867 -.0038891 -.0033800
T  486  2 .4497021E+07   1000000E+02  .1758E+05 -.1918E+06   .9999363 -.0106734 -.0036603
T  487  2 .4551126E+07   1000000E+02  .1326E+07  .2098E+05   .9996636  .0242840  .0091067
T  488  2 .4498186E+07   1000000E+02 -.5600E+06 -.2003E+06   .9998997 -.0122259 -.0071444
T  489  2 .4499738E+07   1000000E+02 -.5865E+06 -.2775E+06   .9999379 -.0111455  .0000379
T  490  2 .4500235E+07   1000000E+02 -.1811E+06  .1713E+07   .9997030 -.0048038  .0238936
T  491  2 .4522809E+07   1000000E+02 -.2650E+06  .3236E+06   .9999816 -.0035208  .0049410
T  492  2 .4528396E+07   1000000E+02  .6437E+06  .2241E+06   .9999713  .0067814 -.0033839
T  493  2 .4508684E+07   1000000E+02  .3018E+06  .3500E+06   .9999215  .0125208 -.0004142
T  494  2 .4486369E+07   1000000E+02 -.2638E+06 -.3751E+06   .9999247 -.0018344 -.0121372
T  495  2 .4480915E+07   1000000E+02 -.4134E+05  .3273E+06   .9999643  .0030598  .0078757
T  496  2 .4472100E+07   1000000E+02 -.2073E+06  .5510E+06   .9999423 -.0040063  .0099693
T  497  2 .4514188E+07   1000000E+02  .3229E+06  .1528E+06   .9999729  .0050757  .0053385
T  498  2 .4484069E+07   1000000E+02 -.3362E+06 -.6286E+06   .9999673 -.0053022 -.0061074
T  499  2 .4519184E+07   1000000E+02  .5687E+05 -.4366E+06   .9999895 -.0007660 -.0045123
T  500  2 .4482113E+07   1000000E+02 -.6564E+06 -.1770E+06   .9999510 -.0094654 -.0029005
T  501  2 .4482063E+07   1000000E+02  .9786E+06 -.7017E+05   .9998568  .0165362  .0036084
T  502  2 .4509836E+07   1000000E+02  .6155E+06 -.3758E+06   .9999869  .0046204 -.0021978
T  503  2 .4500757E+07   1000000E+02  .6818E+06 -.8354E+05   .9998853  .0139206  .0059702
T  504  2 .4469770E+07   1000000E+02 -.3935E+06  .1333E+06   .9999599 -.0069746 -.0056164
T  505  2 .4516412E+07   1000000E+02 -.1326E+07 -.6972E+06   .9997062 -.0196272 -.0142243
T  506  2 .4537779E+07   1000000E+02 -.5108E+05 -.3020E+06   .9994823  .0014514 -.0321401
T  507  2 .4526410E+07   1000000E+02 -.2039E+05  .5908E+06   .9997610 -.0005163  .0218575
T  508  2 .4536356E+07   1000000E+02 -.2497E+06  .2056E+07   .9993466 -.0061152  .0356223
T  509  2 .4495002E+07   1000000E+02  .3968E+05 -.4098E+06   .9999275  .0009514 -.0120060
T  510  2 .4455782E+07   1000000E+02  .1173E+06 -.8979E+05   .9999240  .0087128  .0087245
T  511  2 .4519862E+07   1000000E+02 -.2504E+06  .7733E+05   .9999355 -.0113309  .0008251
T  512  2 .4496952E+07   1000000E+02  .2889E+06  .2889E+06   .9998576  .0164481  .0037822
T  513  2 .4497850E+07   1000000E+02 -.4573E+06 -.8483E+04   .9999465 -.0091201 -.0048724
T  514  2 .4499144E+07   1000000E+02 -.8027E+05 -.1941E+06   .9999039 -.0136679 -.0022991
T  515  2 .4508378E+07   1000000E+02 -.7060E+05  .8015E+05   .9999891 -.0036879  .0028592
T  516  2 .4480497E+07   1000000E+02  .4372E+06 -.4265E+06   .9999051  .0062723 -.0122689
